danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.628,0.913,-3.562,0.0515,0.00502,0.828,0.386,0.344,137.017,2LvoLTGnFfuQp93zdnBTL1,313213
0.607,0.873,-8.336,0.0554,2.83e-05,0.815,0.119,0.708,141.004,3VUlQGrpS9cWPaX90FhjkD,300382
0.509,0.984,-3.841,0.0451,1.49e-05,0.935,0.0621,0.491,140.009,0ChvWY0uRIGvXfhqvv8jC1,396027
0.716,0.783,-12.876,0.0496,0.172,0.0346,0.0327,0.952,121.306,5sJiLlgQKBL81QCTOkoLB5,244773
0.556,0.316,-16.158,0.0354,0.616,0.272,0.124,0.032,105.022,28FwYInMHQYAZCZtX2rcWl,82753
0.654,0.885,-5.41,0.058,0.000923,0.668,0.373,0.674,107.493,7v9t1j6m5nYYGG1etmAD12,305753
0.696,0.874,-3.318,0.0772,0.117,0.0,0.331,0.747,104.196,1mxTCArq9EhSg4QPGqhjhT,204800
0.754,0.819,-6.833,0.112,0.0684,0.0,0.345,0.818,142.137,5bGmuxShUba9maPswDnhCs,215800
0.491,0.73,-4.399,0.0432,0.039,0.0,0.112,0.461,87.098,6nIcGJK6Pj1ThzC6r8O8hA,239560
0.571,0.651,-6.26,0.0349,0.242,0.0,0.0938,0.374,121.202,5B8N5rPOmTVVGpuBMK2Vby,254400
0.0833,0.0715,-25.107,0.0447,0.732,0.892,0.139,0.0372,83.268,7vJVLzQ17T7Do68tJfvfBw,161493
0.76,0.619,-7.931,0.136,0.00276,0.0,0.276,0.253,136.154,092rfWVlz3tFzGRIOlofm2,132973
0.0867,0.0144,-25.131,0.0422,0.966,0.981,0.112,0.118,70.886,4UF9cebB0ld7ZPeSBi71st,296280
0.727,0.427,-11.899,0.0428,0.393,1.92e-06,0.286,0.328,119.746,3EFrmoSO3DdWAqai0B9YRN,212093
0.652,0.966,-6.554,0.044,0.104,0.0,0.357,0.921,122.214,2AeelxeYAriGv9fHq1Fjsg,197187
0.547,0.325,-12.391,0.0438,0.379,0.0,0.181,0.208,99.826,5pososmSiYOlUQtHNg6IRz,152800
0.172,0.916,-8.935,0.0667,0.606,0.201,0.103,0.037,90.142,5FA0D48itnIrYd3aFWIc4G,318227
0.336,0.283,-11.947,0.0325,0.702,0.359,0.316,0.287,124.859,564NeGXUOvqDY7Hw1dfUIW,756720
0.142,0.431,-10.573,0.0355,0.108,0.0025,0.048,0.307,79.006,7bw8Bq5YKEaMOwZNjylyHT,385467
0.45,0.268,-15.611,0.032,0.947,0.758,0.519,0.116,111.438,5kpsqtyZTWyGFtr5bifMbt,277160
0.594,0.141,-27.943,0.503,0.946,0.0728,0.168,0.596,112.937,3Om3XApYJ8g6zCDYcyMF3V,27919
