danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.604,0.648,-6.947,0.0343,0.0426,0.0,0.158,0.523,109.969,5CoJZusX68O7syF5efY0pU,224880
0.42,0.361,-10.75,0.0341,0.413,0.00304,0.0708,0.0843,112.26,1s65HRPwZtSG5dBIBZ0dix,396627
0.439,0.981,-4.871,0.127,2.01e-05,0.321,0.252,0.219,157.019,6ULAF7fV7JPQPPHz1aP3vc,256267
0.528,0.541,-5.492,0.0398,0.804,0.0,0.216,0.363,82.686,6wzMwD1OcvOGOUXfaUxrBq,208645
0.701,0.393,-9.868,0.155,0.919,0.384,0.0964,0.791,75.908,1xXydFs62EqOXFMPizVhn4,196640
0.423,0.0418,-17.75,0.0323,0.953,0.0,0.125,0.137,105.901,3341eBppSCetzo507uJU06,178067
0.443,0.819,-6.61,0.0615,0.00338,0.016,0.696,0.0983,116.033,14HrSWGYPCDwqAcVFUYKsq,348893
0.494,0.182,-11.116,0.0443,0.79,0.00036,0.129,0.21,112.689,5vb7At47uO0yPGfmYnAHuw,355333
0.749,0.85,-4.346,0.0468,0.0319,4.81e-05,0.0678,0.672,145.983,5EzitieoPnjyKHAq0gfRMa,190423
0.68,0.578,-5.804,0.04,0.331,0.0,0.135,0.341,145.038,7dt6x5M1jzdTEt8oCbisTK,231267
0.417,0.42,-13.046,0.06,0.186,0.00111,0.185,0.517,147.143,1ZXu0ib26kWfQQngREMcU2,287844
0.491,0.605,-10.098,0.0367,0.192,0.0,0.289,0.903,151.416,5KhtfxmVLso0pQfnZ49h36,183507
0.548,0.294,-17.112,0.0333,0.332,3.34e-06,0.0392,0.491,76.698,1GeNWyZtCHbcp3ZWp8GTOO,256173
0.874,0.768,-4.086,0.311,0.0554,0.0,0.041,0.636,106.095,52gqeRlrBE7hqMlRxEsi6y,257067
0.575,0.764,-7.448,0.0746,0.566,1.07e-05,0.0692,0.536,123.821,6ft9PAgNOjmZ2kFVP7LGqb,203240
0.718,0.866,-4.106,0.0942,0.00118,0.391,0.129,0.368,172.027,1Heu8YuKVSSnfOZoC4IJc5,231628
0.736,0.631,-5.475,0.304,0.132,0.0,0.195,0.357,94.061,4xrkSpWvpOlcJwi3MEdnJ0,327832
0.522,0.128,-18.717,0.0357,0.894,0.026,0.0941,0.124,109.986,58wyJLv6yH1La9NIZPl3ne,187932
0.116,0.059,-26.632,0.0446,0.983,0.913,0.152,0.0393,94.137,59eTbibtvvBIGj27eN3zqq,214987
0.467,0.324,-10.451,0.0255,0.615,0.0248,0.118,0.166,94.301,6PypGyiu0Y2lCDBN1XZEnP,320267
0.813,0.719,-7.992,0.0405,0.051,0.873,0.048,0.619,123.994,2CGaIWj2aaWdyCEVL7hVoa,375702
0.594,0.497,-5.26,0.0303,0.0343,0.0,0.162,0.101,101.668,0dIOvducp7ujHTqj66cQ3X,237248
0.449,0.42,-9.624,0.356,0.631,0.0,0.0805,0.41,176.989,0Iys022UwQ8xBfxE1g4nWZ,296388
0.763,0.807,-3.704,0.284,0.0692,0.0,0.0827,0.552,94.936,57WeIwvnKkBKHsDdIgI6Pi,263303
0.89,0.542,-4.826,0.314,0.523,0.0,0.123,0.565,78.458,0fABHG5a7RnqBlOKOwhWZD,165293
0.958,0.636,-7.069,0.168,0.164,0.0,0.107,0.47,130.031,5yUhwxfsBCQP8JjKp8INOS,74173
0.776,0.523,-6.728,0.0675,0.0796,0.0,0.16,0.928,120.572,6Pjbozivm5e2h9HJh2ac5G,209320
0.546,0.838,-8.493,0.182,0.0666,3.7e-06,0.634,0.314,77.524,2QXz3DvyI9zcAc1fXgSGQK,161067
0.454,0.802,-4.411,0.0418,0.0156,0.0,0.0894,0.273,76.046,0NnNmXqlSodTnA9euyfhUb,215006
0.544,0.369,-9.514,0.038,0.969,0.279,0.639,0.102,87.01,3hRV0jL3vUpRrcy398teAU,208212
0.704,0.277,-11.675,0.035,0.814,0.756,0.0845,0.322,90.38,6oWhUfePc5h9r5pfw7wvPN,597280
0.699,0.613,-5.827,0.0328,0.0307,0.0,0.175,0.54,122.934,6i5jBmnB22alUpJ7hpznuj,198896
0.78,0.752,-9.46,0.0367,0.665,0.000137,0.39,0.862,119.985,5pnemqRjX8RmEvgdmAIsH9,255361
0.91,0.366,-9.954,0.0941,0.0996,0.0,0.261,0.74,119.985,2MShy1GSSgbmGUxADNIao5,152000
0.509,0.584,-4.907,0.057,0.0368,9.96e-05,0.384,0.685,170.411,6y20BV5L33R8YXM0YuI38N,278747
0.84,0.728,-8.473,0.0436,0.127,0.00114,0.114,0.74,124.066,4gitetlGHZ9LfuJhwUhEhF,225993
0.51,0.484,-6.942,0.038,0.784,0.0,0.306,0.683,103.356,1Qn5jElT7XqjvVeJ8pYM2w,140773
0.631,0.314,-9.102,0.0283,0.742,0.0,0.111,0.311,118.067,1Bywas03pi0rlyI2aPyReN,225990
0.521,0.895,-5.242,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,2bPGTMB5sFfFYQ2YvSmup0,322340
0.704,0.598,-4.922,0.0309,0.0283,0.0,0.106,0.472,115.483,4DEuHSNytLmOz75w8vFpga,196707
0.289,0.796,-4.22,0.0494,0.00837,2.61e-05,0.202,0.33,169.835,4RAOI1etsgbh5NP3T5R8rN,238680
0.384,0.438,-9.149,0.0362,0.753,0.0,0.101,0.287,87.903,5EQzuYfTZt7B2LqlvTF49l,456867
0.827,0.618,-3.97,0.0598,0.0422,7.54e-06,0.102,0.194,100.001,6EL3z6qHqgvskv0IkeI1LP,237973
0.454,0.416,-9.444,0.0709,0.732,2.95e-06,0.0877,0.35,79.348,5z7GHYskgDAJJYj62eabAg,214457
0.473,0.922,-5.125,0.366,0.000311,2.23e-05,0.309,0.469,106.005,1xuuAhAwawrTuezA9nPVuL,231400
0.711,0.382,-10.146,0.04,0.625,0.0,0.241,0.62,128.023,1NCZMAnGrzUmpBzkBlJjNw,175000
0.637,0.589,-5.618,0.0352,0.0298,0.0,0.11,0.376,148.925,1zY6ekSJ8VI6tZ6nBqoo7g,157447
0.604,0.37,-18.45,0.0362,0.836,0.346,0.0954,0.666,90.339,0hNVjU6JKydHts0SAjHCno,290733
0.667,0.521,-13.212,0.115,0.202,6.55e-05,0.0723,0.856,117.917,2pbWkjtGtjkzBdZ95GFINm,307573
0.676,0.62,-6.343,0.0562,0.105,0.0,0.211,0.607,100.06,2YaOQzBkhejBu5d4CyGsfS,199960
0.917,0.694,-4.088,0.187,0.0219,0.0,0.226,0.23,129.103,4msZ1ORJmW9pSY7L2MNJs7,111591
0.806,0.747,-5.309,0.355,0.159,0.0,0.293,0.784,166.052,7kP9UmZiA6YN2S3w5XObGN,210800
0.709,0.564,-8.551,0.16,0.158,0.0,0.132,0.486,129.954,1AfnNYRD6zZtmpnxZRZRBo,137975
0.711,0.65,-11.034,0.0413,0.0997,0.838,0.109,0.295,115.033,5H916G3jr453S6Jiu6WeFg,188357
0.298,0.382,-7.812,0.0299,0.798,9.87e-06,0.0988,0.124,125.473,5KlCWDbatUCBhvN7ZwyeEF,241893
0.62,0.744,-2.576,0.142,0.66,5.8e-06,0.141,0.589,180.014,1fXEkSum1vbTa3w0yvYzYW,273198
0.39,0.397,-9.963,0.0513,0.287,0.0,0.207,0.246,144.031,3z8h0TU7ReDPLIbEnYhWZb,354947
0.806,0.462,-12.778,0.0298,0.78,0.0134,0.15,0.736,92.726,1JkZg3eMQTmTn93E8Yd3UL,191227
0.615,0.204,-16.075,0.0439,0.872,0.382,0.071,0.496,96.47,3X3p3u03P8eFL8WTH0oaaU,344067
0.531,0.83,-2.526,0.0446,0.0741,0.0,0.0993,0.419,101.903,1exnDFdC34GyBcaLt9ZJfX,221813
0.774,0.838,-3.914,0.114,0.0249,0.025,0.242,0.924,143.04,6I9VzXrHxO9rA9A5euc8Ak,198800
0.72,0.615,-8.899,0.0542,0.0648,3.62e-05,0.176,0.293,112.048,3FQov3PYCf4rWAfhQ5yjX9,235714
0.773,0.281,-12.527,0.0409,0.549,0.0249,0.105,0.339,140.06,6ZmI0Joq5BJB5jLAnNSmVO,147429
0.645,0.392,-9.891,0.0336,0.232,0.0,0.325,0.879,144.999,1Qf3m3xq31jsUCbB7HE9MZ,169241
0.827,0.78,-3.315,0.133,0.0435,0.0,0.133,0.658,80.015,0LKErfBZ5FbBiLB4OcZRbL,172749
0.494,0.959,-5.356,0.0404,0.000505,0.0412,0.285,0.069,172.0,1F6W3xByl1L2eNtJGyN3Yy,293123
0.593,0.945,-3.408,0.126,0.00174,0.0,0.923,0.674,110.023,3wyrhwPpV8uhMMEms4vG3X,231860
0.565,0.256,-20.805,0.8,0.763,0.0,0.252,0.363,81.747,3wfZY6ra9nrZoWViuk3Roj,90733
0.309,0.783,-4.154,0.0405,0.142,1.11e-06,0.118,0.372,175.788,4DxybsoSiMUW0JI2oM0SSN,202067
0.635,0.661,-6.425,0.364,0.102,0.0,0.336,0.858,126.15,5099x34vBakWpGkHourFxP,212711
0.575,0.33,-6.557,0.031,0.416,0.0,0.0872,0.277,95.801,6QfS2wq5sSC1xAJCQsTSlj,217213
0.723,0.868,-6.015,0.0409,0.0294,0.0,0.12,0.925,147.95,54raQ1qeuAqfsQ3A5k7L8A,193286
0.699,0.804,-4.898,0.144,0.0631,0.0,0.414,0.491,140.012,7F5Mmc4DlX6x5tW3u5zxwt,223197
0.711,0.59,-5.378,0.039,0.0031,0.0,0.0376,0.738,119.949,4Ou4ftI454ArcldxNx0oyi,165533
0.559,0.473,-7.712,0.0279,0.446,0.00141,0.154,0.397,121.227,4IRHwIZHzlHT1FQpRa5RdE,192827
0.428,0.493,-9.754,0.0351,0.259,2.04e-06,0.084,0.154,105.138,3Z9wiXDPADfxgovNa2I6ph,155458
0.248,0.0984,-26.232,0.0363,0.497,0.974,0.117,0.151,71.606,2XuWUj4mOdhcI95p1TMWTq,99583
0.662,0.775,-5.18,0.0349,0.688,2.98e-05,0.171,0.809,120.017,2q0wGZoUjHbnQsmd3J3lQf,178000
0.829,0.539,-7.359,0.208,0.136,1.78e-06,0.103,0.388,99.96,7xQAfvXzm3AkraOtGPWIZg,149547
0.567,0.946,-3.973,0.0935,0.00267,0.0,0.0567,0.699,94.985,0jqblvsI9LBY4irmLVqqEO,245573
0.798,0.629,-6.857,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,3F9ByoUqu31xU0I3G5xfVg,284373
0.658,0.38,-7.206,0.438,0.784,0.00113,0.426,0.544,89.961,0MZz25sxDA1W8HA84duaHS,209493
0.181,0.913,-3.318,0.152,0.0501,0.0,0.282,0.392,82.176,3f3FDZajRpcLQGln7OZqdi,174893
0.652,0.698,-4.667,0.042,0.00112,0.000115,0.0886,0.47,96.021,3E7dfMvvCLUddWissuqMwr,202067
0.414,0.574,-3.884,0.0304,0.167,0.0,0.115,0.155,71.796,6Far9mixuLOSu0Y5ectjfA,228267
0.258,0.367,-10.462,0.0324,0.559,0.0,0.113,0.353,115.312,4akk24onRivI2WCFnJb6Vl,285652
