danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.323,0.462,-8.898,0.0294,0.0531,4.45e-05,0.08,0.188,105.995,4stNldZRtgwvHvb34INX5y,227485
0.416,0.963,0.153,0.1,0.0056,0.0011,0.19,0.0361,111.498,2mhD6IAZ7oGdRT8bzFI5tF,188607
0.236,0.998,-1.635,0.446,0.127,0.0158,0.0524,0.0361,219.551,3knb3DoD2lkEkgWYpnC2YL,67630
0.456,0.928,-8.346,0.0983,0.000378,0.0,0.111,0.466,155.985,0Yv7Ol8Uhw4gIPcTXy11h9,224680
0.246,0.375,-14.409,0.0272,0.141,4.97e-06,0.109,0.511,90.53,4wOKTOwGVrie2GIbCMEe7U,213200
0.39,0.504,-5.506,0.0312,0.913,0.00294,0.132,0.174,103.396,67jTooF4NM8NkbmzDoVbKY,243893
0.27,0.354,-9.279,0.0331,0.664,0.0201,0.114,0.113,129.76,6fY2rc6v4bgzJ666No6fz3,306013
0.831,0.814,-5.18,0.474,0.391,0.0,0.109,0.846,161.041,3AMnOVxEHUgVrythGgqPhI,214854
0.851,0.806,-4.62,0.0787,0.118,1.64e-06,0.121,0.787,118.999,5R8dQOPq8haW94K7mgERlO,237200
0.796,0.798,-6.312,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,6zSpb8dQRaw0M1dK8PBwQz,202735
0.451,0.97,-4.938,0.107,0.0264,0.00355,0.102,0.198,122.444,1f2V8U1BiWaC9aJWmpOARe,216933
0.853,0.476,-6.696,0.0361,0.405,0.0,0.111,0.796,92.038,5EYBryPOgIEPB7r5QIy6eG,235747
0.596,0.555,-9.807,0.136,0.253,0.0,0.146,0.105,140.101,1qvt00ok0NRAKUBZVKaQ4b,134232
0.741,0.584,-4.446,0.283,0.295,9.62e-05,0.152,0.734,186.096,6TvNO32huOBlWG5o69i1v7,272800
0.519,0.441,-14.178,0.0353,0.0204,0.000453,0.076,0.25,81.334,7wCmS9TTVUcIhRalDYFgPy,234973
0.484,0.61,-5.776,0.0266,0.0188,0.0,0.0985,0.339,145.992,0Iahiy5y1VEmuwTFb65tG8,294800
0.652,0.749,-5.248,0.0886,0.0848,0.0,0.604,0.651,94.103,1z6WtY7X4HQJvzxC4UgkSf,267413
0.304,0.0585,-16.949,0.0351,0.59,0.928,0.0982,0.0371,119.975,0Sg3UL7f40ulmTh0Xwr6qY,219093
0.729,0.628,-5.325,0.312,0.118,0.0,0.575,0.803,82.637,1FsS2PXWwWaE7jHmfxFArC,88139
0.663,0.861,-3.398,0.109,0.0338,0.0,0.082,0.654,119.963,4356Typ82hUiFAynbLYbPn,220800
0.32,0.448,-10.103,0.0299,0.548,0.125,0.272,0.125,85.464,2bGaOCU8xlPheHt1tR7xch,274200
0.468,0.976,-4.167,0.0999,0.000908,0.0,0.38,0.742,164.04,3ksWMAOiMobIucBbEGuHW3,184653
0.84,0.583,-10.882,0.0679,0.0161,0.0685,0.0562,0.434,122.002,24k7TLEAWLGSdguQbvn2dW,213009
0.388,0.338,-10.054,0.0329,0.652,3.73e-06,0.248,0.478,177.765,2RlgNHKcydI9sayD2Df2xp,303373
0.664,0.547,-11.594,0.0281,0.139,1.79e-06,0.239,0.964,132.943,74jZhGv0fdLaf9q8AZZ15k,172733
0.602,0.707,-4.097,0.302,0.393,0.0,0.165,0.554,75.087,5LLRo6dCGxg4PZmtSqNzrZ,200187
0.715,0.72,-5.354,0.0598,0.07,0.0,0.22,0.52,145.076,4YispFW4Atf5liJToaW01i,186960
0.786,0.851,-5.255,0.208,0.139,0.0,0.0562,0.895,93.989,79w0LgtORjHKr621y6dcPh,285907
0.427,0.459,-12.442,0.0332,0.116,0.000103,0.132,0.383,129.878,5zH710lFSLtkHbMkslLDjR,293440
0.752,0.696,-7.214,0.0676,0.115,0.0,0.113,0.355,105.998,1yme2Crr7FiO8DY5w3Xvwp,211608
0.418,0.111,-14.848,0.0389,0.953,0.00342,0.0982,0.228,82.508,4Q66chx9WzqWcLItXoZ5r4,240147
0.728,0.727,-3.585,0.206,0.0128,0.0,0.0882,0.89,143.144,6V81K1OcvYgHEnCA6A2Qx9,171467
0.454,0.7,-6.222,0.0264,0.0649,1.1e-06,0.115,0.0704,130.09,6qdpQ6jPiaCYE9Qw4nZVuD,241827
0.753,0.88,-4.689,0.0806,0.087,0.0,0.24,0.794,115.057,1Fxp4LBWsNC58NwnGAXJld,186851
0.765,0.356,-5.556,0.195,0.223,0.0,0.0963,0.189,96.991,3pXF1nA74528Edde4of9CC,198293
0.523,0.941,-4.444,0.0377,0.0878,0.148,0.106,0.145,120.67,79MMMdYL00iwKVHBSAUkLY,192324
0.564,0.932,-3.6,0.109,0.000705,0.000376,0.0713,0.388,102.953,19fYhk0wzXqUOoBqkPsYCP,189960
0.471,0.77,-3.783,0.102,0.0002,0.00308,0.0974,0.529,174.85,1dsh4buvcBs2u7YtHy29c7,262693
0.096,0.0325,-24.978,0.0416,0.977,0.852,0.0738,0.035,87.85,5Wj90oTRAxvTUivep2HlUu,572520
0.791,0.702,-7.333,0.0623,0.0174,0.0,0.423,0.789,103.646,6aJ90LBl96bly9zuEH1U2X,237547
0.691,0.186,-13.672,0.0487,0.686,0.934,0.0762,0.548,86.383,7qrBYrivpvfXUPBMmqh3dA,136914
0.498,0.89,-4.607,0.0486,0.00078,0.0,0.0924,0.392,100.956,0jdWct4BgFwuZVWAtAg3DL,233720
0.46,0.861,-9.17,0.0367,0.385,0.311,0.183,0.965,143.977,5Mvwn3MAG3S6Qo5OAyktB4,108333
0.57,0.542,-8.4,0.0771,0.409,0.0,0.0879,0.753,110.018,5pu1NHwlPjOZVx6tP6IyL0,211081
0.367,0.739,-7.987,0.0411,0.103,0.0,0.0912,0.328,175.877,2FJYXPlTmFPAjTwPS1bMnw,306253
0.577,0.707,-8.101,0.0305,0.00128,0.00011,0.318,0.564,129.974,7xG85kspoCqethpFGHSS30,238013
0.817,0.599,-9.249,0.0328,0.132,0.000311,0.0873,0.548,108.873,2KH16WveTQWT6KOG9Rg6e2,245640
0.743,0.73,-4.314,0.125,0.287,8.1e-05,0.0778,0.15,179.972,5YOkA7qd2983FtBQnP8sYx,197968
0.461,0.967,-2.199,0.222,0.000853,0.000115,0.315,0.258,96.038,35S0Oh0JrXAhGzrLHzUvw8,209022
0.491,0.0176,-26.911,0.0644,0.994,0.927,0.0985,0.0901,125.793,3MRQn2RYo2VLYMoStnLRxu,346587
0.712,0.748,-4.866,0.0283,0.0143,0.0,0.203,0.845,122.22,5oh6lXsQ3mhw5PvcsJqvXg,167223
0.789,0.501,-8.605,0.487,0.431,0.953,0.107,0.427,139.911,5qmoHJuhX9tRn1MsjJXJ9M,109735
0.389,0.0109,-14.647,0.0512,0.954,0.000642,0.113,0.189,83.9,3AuVZyDw1VhjjLfHZR4ba3,176360
0.594,0.335,-13.415,0.0513,0.747,0.0111,0.0976,0.343,87.49,0mfHN9LcAPidSI3JCPqYml,252630
0.833,0.437,-8.609,0.0383,0.173,0.595,0.111,0.0389,126.019,38l4RKPJEygpn9p7O3JL4O,460952
0.65,0.531,-8.335,0.0364,0.457,0.0,0.249,0.487,78.946,2aBxt229cbLDOvtL7Xbb9x,258133
0.885,0.664,-11.795,0.0524,0.145,0.0483,0.0767,0.906,121.632,3K7Q9PHUWPTaknlbFPThn2,298867
0.524,0.941,-2.023,0.247,0.00108,0.0212,0.502,0.745,161.031,1uAtMb1D9rRiaH5KOdY63y,198632
0.853,0.766,-3.527,0.0401,0.0247,3.4e-06,0.272,0.835,96.01,17G9G5tBsdzmKmoHIh00sX,197013
0.686,0.9,-4.91,0.0404,0.00385,0.000679,0.19,0.722,145.958,1ooxZA1RrNdoKjHlnBnNg7,213284
0.887,0.733,-5.104,0.0655,0.346,0.0,0.168,0.781,124.055,1TRhAZ7mRvhQnKdkeWAWgn,130168
0.841,0.52,-7.538,0.459,0.501,0.0,0.124,0.619,73.525,2xuvQ01CmGkA4hqUn8bDw4,158018
0.637,0.318,-10.07,0.0716,0.622,1.58e-06,0.125,0.383,74.11,7zzoxJbgjme3366mOp5UnH,280800
0.712,0.606,-5.066,0.218,0.62,0.0,0.688,0.747,129.998,3OWK4KWwpo7prKUk8ytwCp,142596
0.587,0.749,-4.752,0.0424,0.00028,0.853,0.0639,0.252,171.052,0iqT5BeQEHBds5RSsJDMJL,344440
0.692,0.651,-8.68,0.163,0.475,0.189,0.0838,0.224,114.014,5l3Grgdq66KpZAopeBHF01,156000
0.956,0.517,-5.522,0.0648,0.00906,0.0,0.113,0.162,130.004,7HsvTUJcXRQVK6QuALkAvW,133013
0.735,0.425,-6.648,0.0464,0.011,0.0,0.055,0.848,85.896,2cOUlop2ZakjOKe4WinesN,188174
0.5,0.0123,-30.17,0.0712,0.995,0.954,0.0748,0.313,130.128,18QVbIw5S0MJHGWF2qLX75,186840
0.729,0.603,-6.736,0.0666,0.0948,0.0,0.113,0.207,134.972,3XiNC94b4Tq1xwv70sQJGN,243976
0.371,0.54,-8.11,0.0286,0.43,0.000327,0.283,0.388,95.339,563iNuGeBdAegSCMRSMjMH,259120
0.769,0.479,-5.339,0.0385,0.66,0.0,0.0914,0.803,96.051,2Yer0p7uB2lVBUAtANuuQp,164640
0.669,0.65,-4.98,0.109,0.448,0.0,0.1,0.879,103.1,2DCNgITKQB48qTqkAtgzzu,166299
0.521,0.673,-8.685,0.0284,0.00573,0.0,0.12,0.543,108.031,5vYA1mW9g2Coh1HUFUSmlb,225947
0.55,0.854,-5.968,0.036,0.661,0.0,0.112,0.965,159.231,0wz1LjDb9ZNEYwOmDJ3Q4b,149373
0.822,0.654,-4.623,0.132,0.019,0.0,0.233,0.421,119.884,1uNePI826aqh9uC9pgbeHU,211013
0.358,0.452,-13.02,0.0347,0.991,0.864,0.14,0.525,166.973,0Otf1ZfYNIjhqFIuJk0fsy,193867
0.452,0.656,-5.508,0.0301,0.00259,0.0209,0.225,0.242,138.979,1BhVnF9HSmbJChRuAxPEIp,398067
0.231,0.132,-20.277,0.0442,0.963,0.671,0.135,0.0557,121.238,0nE5LAhlotmOrADLNeU5n9,942000
0.382,0.996,-4.119,0.104,0.00208,0.0,0.417,0.327,93.345,2gscB6kDOmrv1P6qs2KXE3,147840
0.468,0.786,-6.124,0.0448,0.074,0.0,0.0828,0.4,112.288,0kwbhAzmXoEfv1XAccsLGh,228627
0.655,0.785,-4.502,0.0392,0.0216,0.0,0.206,0.409,101.991,3EDOxmyraPpawJs2sJqsRY,164587
0.832,0.431,-9.81,0.197,0.344,5.48e-06,0.114,0.847,81.597,1d2eMMrAuIsw85u3YklKoc,247059
0.559,0.792,-5.752,0.0404,0.000315,6.32e-05,0.0279,0.355,100.004,5CNGRdHQaBbJie9hX63gtZ,187592
