danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.591,0.764,-5.484,0.0483,0.0383,0.0,0.103,0.478,169.928,5PjdY0CKGZdEuoNab3yDmX,141806
0.639,0.657,-7.726,0.376,0.387,0.888,0.682,0.188,170.04,6VrVMlGmJj6cAqT83Jbqal,227082
0.603,0.0814,-29.496,0.0811,0.927,0.00867,0.86,0.6,117.963,17vXaFnZxB8GD9IWiqjXYE,158933
0.732,0.468,-11.477,0.0466,0.75,0.922,0.11,0.0573,82.0,2m9oq33jU2da74OKY4QyhG,284626
0.849,0.657,-7.509,0.205,0.0463,2.93e-05,0.117,0.864,112.682,34jtsFqKNRSJFa0r6ZRqQh,252653
0.595,0.836,-6.917,0.0358,0.0603,0.0477,0.326,0.628,97.095,3di2SUB3jU1v5HPQCkc84L,498840
0.67,0.901,-6.545,0.0323,0.000625,0.033,0.0443,0.966,123.989,753cswFRxAzM7Szjqg6nnS,360187
0.472,0.0528,-16.261,0.0428,0.931,1.42e-05,0.113,0.193,97.12,7jd2h2mIeyKpqkFsrl5EHN,295266
0.63,0.696,-4.501,0.0242,0.144,0.0,0.0835,0.491,94.034,285hMzLhJwHVLe9QT9qilk,261427
0.571,0.841,-3.822,0.0579,0.0625,0.0,0.105,0.861,155.113,17leTzpwQBLeqJRYzhJKbi,175907
0.27,0.688,-16.305,0.0547,0.973,0.884,0.669,0.219,75.845,4FMI4Ln1LhyxGldkNXan5e,416840
0.639,0.411,-5.979,0.042,0.55,0.0,0.141,0.158,96.965,6CJLdpuz4utMTypcE8kUG3,180120
0.506,0.467,-7.217,0.0284,0.572,0.0,0.346,0.256,77.607,2rb2fhidfenzxujGplmv60,282040
0.672,0.763,-3.864,0.0565,0.0728,0.0,0.135,0.318,139.94,6gXTlkZQjtNo5j3Kp86H4G,147000
0.1,0.0354,-17.211,0.0387,0.901,0.865,0.125,0.0426,73.968,52GmHO5DikTIKc3yBmTTT1,906000
0.913,0.603,-4.892,0.226,0.0272,0.000503,0.167,0.497,123.061,3GZD6HmiNUhxXYf8Gch723,234093
0.672,0.394,-11.267,0.0939,0.439,0.0,0.182,0.464,71.905,2ZBT3gCYkzcYycqVJB3wvh,200359
0.581,0.852,-3.4,0.0372,0.0312,0.0,0.103,0.765,90.01,1hrsEHe39nYu1pJx0Nrxd7,211507
0.491,0.61,-5.905,0.0408,0.324,5.77e-05,0.127,0.394,159.974,4qwHgHtcqk2haxZXihLQ0I,247742
0.901,0.805,-5.005,0.0464,0.0712,0.0812,0.0923,0.737,124.996,6FhUr64e2B7a1l592uuHwQ,157438
0.673,0.637,-4.518,0.0429,0.137,0.0,0.184,0.678,123.98,3BuLtAmXKy5uQYl4ED1zBT,201160
0.215,0.0952,-17.769,0.0358,0.853,0.00426,0.261,0.16,172.692,3UjSOJ00E1eLMcayBm827Q,185080
0.475,0.529,-13.472,0.0317,0.14,0.00281,0.338,0.345,107.289,6qFEpcNtgOnWWc2maP6env,339747
0.729,0.662,-4.851,0.0718,0.126,0.0,0.324,0.875,153.015,1f466T8PHzdRdnWBwnvCB3,232104
0.609,0.368,-13.338,0.0294,0.762,6.28e-06,0.335,0.618,90.373,27876bQcDNkZhWqvF0zfFN,216573
0.576,0.803,-6.835,0.234,0.00387,0.0104,0.281,0.847,119.685,27tQgsWuNaFswSGGvHbohM,312293
0.418,0.724,-3.724,0.0964,0.213,0.0,0.112,0.604,78.521,0PJIbOdMs3bd5AT8liULMQ,238320
0.785,0.62,-6.667,0.254,0.0138,0.0,0.15,0.478,78.477,59J5nzL1KniFHnU120dQzt,235535
0.375,0.847,-4.564,0.0781,0.0032,6.62e-06,0.108,0.619,138.252,6aWZmnIsIgwyeUIOmRGL5m,266667
0.583,0.805,-4.672,0.0483,0.00359,0.0243,0.121,0.151,174.018,6i511YzpgGLgpMfIoAsmJ4,291724
0.893,0.745,-3.105,0.0571,0.0642,0.0,0.0943,0.872,101.018,6BaCraQ9xeLYg4Sb9TBT2X,223413
0.815,0.48,-10.385,0.129,0.108,0.594,0.126,0.0706,123.037,4K1uWOEOc35qp3uqvP5hls,287750
0.586,0.865,-4.092,0.319,0.0345,5.7e-06,0.165,0.468,172.912,4QVFtAswXqPoAWRLo5yu8a,242293
0.502,0.831,-5.892,0.0346,0.0176,0.000102,0.117,0.531,82.017,41LmGmVK8KAQ7QIIhMvOtX,203171
0.891,0.842,-7.838,0.179,0.00413,0.0185,0.721,0.791,140.025,6h2SmCnP6L40FvsVKLhDyk,124777
0.71,0.841,-7.29,0.0277,0.196,0.0,0.0942,0.934,133.478,6ERUsU7mPnu6sUQptDACkA,251000
0.885,0.477,-9.196,0.0664,0.000131,0.000664,0.336,0.691,130.078,4c0rkFPszqQTyC753tsCMU,346840
0.345,0.574,-7.431,0.0435,0.0112,1.61e-05,0.343,0.0736,116.679,7AOdyU64RafmvJUL4WMotN,204587
0.797,0.804,-4.817,0.0711,0.0464,1.54e-05,0.317,0.451,91.973,5YY7ht3PCArlLjLbcTiAvh,386333
0.286,0.982,-3.828,0.131,3.39e-05,0.00675,0.309,0.118,110.629,6vjvewW34Y3UiGQtJokGlY,311507
0.75,0.444,-8.63,0.0403,0.12,3.69e-06,0.118,0.849,111.919,4NRQwaks9r58tTDvr4iEyv,157160
0.824,0.587,-6.401,0.0937,0.69,0.000105,0.149,0.514,98.029,2N8m6CYs74qQO4mjVcXO30,209438
0.646,0.469,-9.265,0.0273,0.351,0.0891,0.312,0.58,108.31,5odTGHmEmSgYEQoV3Z3vZd,229813
0.664,0.627,-7.114,0.0422,0.292,0.0,0.062,0.461,114.898,4VNu1KwwmGgHjImpQotEsn,205347
0.833,0.496,-8.827,0.436,0.00999,1.99e-05,0.126,0.148,156.932,5i0eJv1DzuyhaYnro4wTKg,146752
0.378,0.821,-5.769,0.0754,0.000216,0.0,0.209,0.23,119.975,3gnyj1wJ8zAdEWlTOmQOVq,232334
0.561,0.327,-10.835,0.0327,0.902,0.000469,0.111,0.298,161.858,3bHhUEOTIbezeZ856R0BX5,236307
0.305,0.731,-4.431,0.135,0.00169,0.717,0.307,0.182,199.783,6kqMDy7rDphLIKIuJmf6KA,177680
0.56,0.551,-5.446,0.0563,0.445,0.0,0.163,0.263,119.777,476j7IDRIDRvv1Xu71EVc8,233337
0.569,0.963,-5.45,0.108,6.05e-05,0.872,0.327,0.479,135.988,677gf0ndA560mHPVj4JvG0,244640
0.386,0.514,-6.322,0.0323,0.781,0.0,0.102,0.122,149.867,1btYqMyo7cj4rDdn0G47bg,193600
0.418,0.969,-3.901,0.272,0.000198,0.0307,0.192,0.292,96.526,5AngW69uAboljtCBHZ6AsT,269643
0.613,0.917,-4.754,0.0637,0.000398,9.69e-06,0.159,0.77,140.001,5ilbsx6qkdgTZLptWIvXEV,218267
0.675,0.444,-6.067,0.028,0.248,0.0,0.0531,0.356,125.884,1o6YK7phnXgsljfWSQQfWc,216373
0.455,0.296,-8.513,0.0399,0.761,0.0,0.0783,0.31,171.744,1Q20Gnejuxeip0jRdhwHSa,208840
0.704,0.859,-4.877,0.0996,0.0185,0.0,0.0215,0.926,105.115,3Vo4wInECJQuz9BIBMOu8i,217289
0.898,0.914,-1.751,0.194,0.0622,0.000861,0.0999,0.633,120.956,57UuB3W1gSpJYfLWOQON1N,147000
0.461,0.593,-4.954,0.0356,0.17,0.0,0.307,0.175,134.17,09mEdoA6zrmBPgTEN5qXmN,228373
0.557,0.693,-11.044,0.0445,0.531,0.00141,0.196,0.747,127.531,2uLx3Gka9TGCz9Zgu7Uwav,345187
0.484,0.632,-6.917,0.0976,0.695,0.0243,0.209,0.0736,126.384,0HItcI6qN6Dr4MC3CZryQh,214558
0.191,0.0946,-25.59,0.037,0.99,0.933,0.101,0.348,111.21,1Q9JMojxHHF6JbEJAKJLgj,100347
0.837,0.791,-3.157,0.0773,0.252,1.14e-06,0.188,0.618,91.98,1LIqNVhaIgxXUt2eVoIQJ3,184436
0.655,0.822,-5.755,0.211,0.14,0.0,0.298,0.859,171.983,3CiM7fBGbaP6jiyuH2Ot4j,217107
0.64,0.663,-7.516,0.0374,0.201,0.00806,0.152,0.663,132.77,4BP3uh0hFLFRb5cjsgLqDh,140773
0.511,0.806,-6.093,0.0481,0.03,0.0465,0.252,0.41,162.04,1M4Ud66z18wuIq3oOxqVHa,219638
0.458,0.275,-11.498,0.0261,0.944,0.0194,0.271,0.449,88.718,5lXX4SAV6HBaVnZ6sUQPNE,187373
0.397,0.538,-6.503,0.0339,0.179,0.148,0.113,0.247,154.342,29bXfCo3mQVzohwPJXohaU,206547
0.5,0.612,-4.944,0.0332,0.0267,0.157,0.404,0.0668,124.992,5zYPkU3zCbldWNcw6GGx9x,238427
0.735,0.642,-6.62,0.0445,0.612,0.936,0.151,0.144,112.048,5ttX5HE4qCyf3jQPNnqGIi,228761
0.398,0.154,-11.395,0.0351,0.841,0.157,0.113,0.155,173.589,4li9KmEUg6RVrAe1Y4p86W,207653
0.378,0.463,-6.071,0.0309,0.0298,0.0,0.219,0.121,147.861,42zAWdwkrkufVDDdAXoubu,277520
0.921,0.647,-3.409,0.225,0.0409,0.000593,0.109,0.623,107.784,0VS7yk7WfQX5W9VW9HVRhy,160904
0.442,0.847,-3.874,0.0349,0.00236,1.46e-06,0.191,0.343,143.958,5vjbBPVd4ncMex8zf2V10o,255667
0.352,0.693,-6.612,0.0628,0.000142,2.3e-05,0.12,0.151,175.914,69Tx9JvyHEMRLJxjPyFsuy,220520
0.521,0.852,-4.488,0.0461,0.000103,0.0,0.117,0.396,137.956,0WcS5eAg9byayXJFZ75eEi,247391
0.91,0.65,-6.196,0.396,0.0984,0.0,0.151,0.961,119.906,4fPr5AVqhVUwhq69uLpmpt,156811
0.555,0.698,-8.874,0.0287,0.403,0.0,0.0851,0.816,168.12,013AWvizllIUEC2FOBzOnh,277267
0.619,0.629,-11.75,0.0318,0.149,0.0,0.0843,0.294,130.004,7bFjl96PaWhdAYBsegXp5J,137077
0.4,0.69,-5.559,0.0357,0.0661,4.35e-05,0.125,0.0929,93.416,4epeTuMVBvSZ0GoQc3gooL,281917
0.505,0.413,-9.378,0.0278,0.734,0.0,0.138,0.209,77.023,41DtBahLkhZNCK3KDk3u8Q,253453
0.42,0.303,-9.008,0.0364,0.86,0.000329,0.0778,0.277,137.118,58f9nTeQ3ORN2nvtWYbnON,189110
0.675,0.642,-10.237,0.351,0.856,0.0164,0.176,0.568,92.397,3xv229qX6gFRYgplFCTKBl,236307
0.771,0.716,-5.282,0.0454,0.332,0.877,0.107,0.157,135.021,39x7f6D6TE1WkUluTRu2cJ,132449
