danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.46,0.821,-2.357,0.0651,0.0145,0.641,0.0964,0.0397,174.027,0vqwXiMQbWSWNzE0UVR4gj,276062
0.71,0.851,-2.633,0.0382,0.0318,0.0,0.342,0.895,134.004,7oa18QwhLsV3JfITGDxslD,219781
0.556,0.57,-9.472,0.0393,0.0118,0.000526,0.198,0.304,126.01,6rLqjzGV5VMLDWEnuUqi8q,165227
0.421,0.594,-8.033,0.0314,0.000701,0.765,0.26,0.385,85.696,6tKYydTK2vWKusCbXVFLBf,124436
0.278,0.984,-4.213,0.0553,0.000378,0.787,0.153,0.531,132.04,6rcX2cAezpErEs8iOmAd3p,199482
0.448,0.011,-26.821,0.0469,0.996,0.94,0.101,0.301,92.778,3W5GfZBvDJQKovjdCww4pL,123888
0.389,0.036,-25.008,0.0446,0.995,0.949,0.0703,0.0385,107.294,044vOEYx8AJIWTms4OB8QZ,256907
0.157,0.975,-4.268,0.178,0.000451,0.87,0.0915,0.0365,134.37,0ymSV3rbBr6jfNl44twiOb,254317
0.359,0.286,-10.172,0.0338,0.908,0.0036,0.109,0.229,152.205,1TVd8FHpeg1Afa92kaO0kR,152333
0.568,0.734,-4.108,0.0279,0.00885,1.29e-06,0.162,0.642,99.993,3EYPZf5gtyU9suVqTWChzk,313933
0.568,0.829,-7.066,0.0303,0.218,0.00418,0.0976,0.79,124.201,35E2eKIEXXnP5q9L51iOAk,348293
0.184,0.188,-20.824,0.045,0.939,0.808,0.101,0.0389,136.004,2ttcbHh6jc3fil4h9BIs7A,554761
0.466,0.922,-3.201,0.0371,0.000138,0.897,0.191,0.528,175.0,1Y9ItIpNpp7fim6fqzOlPD,335998
0.579,0.415,-11.599,0.0397,0.929,0.0018,0.671,0.42,102.713,0TQ8ZHFhrbH9I0WRjIzOCQ,219093
0.707,0.303,-12.853,0.0351,0.927,1.25e-05,0.126,0.85,118.139,1a875BCrdbe3Qvoa6oZQBZ,177667
0.801,0.68,-2.362,0.0309,0.00364,0.0,0.0783,0.204,142.1,6KoK723c5pmYKiHvH69JDr,263440
0.607,0.795,-5.14,0.055,0.0269,0.56,0.0733,0.0381,173.985,3AKGGdvbKKwxPwVPCAbIVX,266907
0.377,0.678,-9.908,0.0475,0.463,0.894,0.106,0.149,127.299,5ftETtFTeBmRkxMRgwg39v,475500
0.781,0.992,-4.925,0.556,0.258,5.75e-05,0.634,0.0314,31.495,1StLDlLwev9N9xj1FHRYcD,19879
0.295,0.14,-19.082,0.0561,0.989,4.24e-06,0.153,0.265,124.874,7AgcKpiA33PQbg5rWbJu6F,138947
0.549,0.597,-6.098,0.0302,0.642,4.65e-05,0.0993,0.674,136.476,7ExZFcMW5gaJKqenQJCHXB,155933
0.445,0.613,-10.176,0.0352,0.194,1.1e-05,0.124,0.552,166.164,71LpGm8kBl3xkURLMXLlS7,258480
0.639,0.795,-10.832,0.0344,0.0184,0.755,0.203,0.67,134.012,49UnLatBtily66vR0W5EGy,190147
0.523,0.788,-7.658,0.0582,0.0142,0.00283,0.104,0.225,149.895,1vQJo9Z9bvaeqdoFh4W097,253987
0.604,0.36,-10.109,0.0253,0.868,0.0343,0.112,0.37,103.985,1B62o4CbdL9ckGvwsz2cgn,202000
0.34,0.566,-15.999,0.0405,0.306,0.277,0.12,0.501,139.381,65P1kWWq2FOig9q2POBD4K,293971
0.73,0.533,-10.614,0.0428,0.616,0.846,0.213,0.556,106.021,5d1IthC1D1CaajaQ0Vh8s3,271952
0.596,0.718,-4.202,0.306,0.476,0.0,0.0745,0.637,179.842,4b9rU89Gez0MC2pSirrL8P,213720
0.511,0.954,-5.107,0.0433,0.000485,0.894,0.385,0.304,175.025,6TxZal2RSmEoPfcUA9W0vH,337525
0.516,0.866,-4.816,0.0519,0.00414,0.122,0.172,0.0433,174.003,5zeJdfyBcAsbThjXTNo3wE,298277
0.654,0.568,-9.396,0.102,0.6,0.0,0.636,0.967,85.096,0cjl7HAfXpSpkvs60kBDJ0,284791
0.514,0.775,-11.253,0.0492,0.0381,1.45e-06,0.0532,0.594,139.941,1QDRgrshjRbBmydOEQTuSP,244871
0.242,0.628,-9.225,0.0335,0.545,0.444,0.0863,0.258,97.585,5Vp820YJ7E6v9yf0HgRBcH,240195
0.0639,0.563,-11.055,0.0462,0.415,0.996,0.153,0.0617,71.966,34TdrxZdriLN477LSDuw5I,518000
0.328,0.00278,-38.801,0.0566,0.995,0.868,0.105,0.194,75.387,76wV53YHl0tGEvT3L0QzvK,85907
0.31,0.0352,-28.139,0.0336,0.98,0.908,0.0978,0.148,157.343,3ZvBA6TQA4CTOZNOyxou90,133488
0.845,0.551,-17.9,0.0794,0.0264,0.0,0.0996,0.967,132.952,6lNcDZld7c7h7TZGY8yDMQ,165267
0.816,0.879,-3.082,0.326,0.0488,1.67e-06,0.0494,0.926,88.096,5UjccMIJkNhont0TGSU0iD,186825
0.794,0.645,-7.926,0.0981,0.00079,0.903,0.0487,0.141,131.973,6Lg1GvSIe1Tr1EHsM76aEj,213440
0.544,0.965,-6.65,0.0667,0.00734,0.000455,0.251,0.554,88.015,3BluaiwfEDiBFURnjWPv2y,269627
0.64,0.258,-12.636,0.111,0.187,0.812,0.102,0.158,79.903,4QLN5N3Gdq7MYgWQsw2Vk3,114000
0.123,0.991,-5.074,0.106,0.0423,0.712,0.363,0.0286,148.977,7kKCePogAqzkLjLj6OU4jJ,123223
0.728,0.648,-9.313,0.0436,0.187,0.0872,0.186,0.795,105.007,6IxTbZmauDvW9UaYWRlhBy,176535
0.744,0.639,-11.843,0.199,0.0195,2.04e-05,0.0981,0.664,143.013,61Mo1EqfJ42Ww3BhO3nvCT,234965
0.347,0.642,-8.622,0.032,0.734,0.924,0.163,0.541,135.266,3q1GWgWnNsp4FvZvJ00A23,290013
0.176,0.999,2.053,0.149,0.00017,0.0,0.908,0.0389,97.855,3ydnBdBzJrboj78HpAHwxa,63907
0.587,0.641,-5.783,0.0284,0.219,0.00295,0.151,0.317,143.944,6hVWQIhhwl9JDgVIjTIgRw,215163
0.773,0.813,-4.609,0.0797,0.0331,3.77e-05,0.192,0.707,127.93,2MGRnjJc7C0z3EOEWRqcMw,199387
0.361,0.993,-5.845,0.167,8.1e-06,0.324,0.103,0.416,172.012,6wxodlGXt2JkQXgekJ9mpk,153500
0.784,0.713,-6.865,0.0339,0.447,0.14,0.0904,0.97,115.443,2M2WJ7gBlcKNxdhyfPp9zY,220560
0.488,0.968,-5.551,0.032,0.000249,0.000982,0.108,0.748,96.008,5Cur3mB2E1cTpEfbMS1QCr,221284
0.361,0.0364,-27.7,0.0421,0.992,0.932,0.0955,0.186,92.626,0Nxz7Bf7EZgGVzaH4McTd2,110869
0.797,0.5,-8.939,0.0383,0.528,1.55e-06,0.149,0.832,114.054,09bJUDqFhk1vkUvAxBA7o5,176917
0.596,0.442,-6.384,0.0325,0.889,0.146,0.11,0.513,83.021,6ZCzKUyVzb8FgqNNp7w7Wx,222752
0.68,0.295,-11.654,0.0557,0.295,2.16e-05,0.0706,0.462,120.026,11i6Tt3rYxBjDsextupF12,222907
0.371,0.676,-14.788,0.0458,0.723,0.854,0.112,0.514,106.306,0Xo41pWzoHfTv3F3uBB6l2,740333
0.691,0.166,-21.504,0.955,0.96,0.0,0.299,0.389,137.537,7i7Td0fz40WxGA8ANVP0x5,140518
0.329,0.444,-9.973,0.0417,0.0578,0.0352,0.113,0.225,162.279,1170VohRSx6GwE6QDCHPPH,282206
0.491,0.7,-5.486,0.0606,0.142,0.00197,0.102,0.744,168.194,1r67QS2TAIZDqmCdJU0wua,192225
0.315,0.426,-8.473,0.0368,0.0165,3.22e-06,0.0839,0.0537,135.867,1PZlD8Go0eKgHIhhvPo7Ae,351893
0.471,0.594,-7.087,0.0661,0.154,1.63e-05,0.0785,0.3,77.292,4HO1OpSXVKq8WwftYgID2V,315756
0.734,0.428,-10.582,0.0821,0.987,0.00592,0.152,0.806,87.116,0BALcq0CFzQeWZ1hStZDsF,165493
0.491,0.523,-9.417,0.592,0.155,0.0,0.405,0.243,73.79,6f6xUMBUrXYK3JrlXXCm3R,323307
0.766,0.571,-9.764,0.0385,0.43,0.135,0.142,0.716,93.075,5MnLof1o5Wu4hX5zWgMjZY,149423
0.59,0.0955,-11.8,0.032,0.952,0.000705,0.112,0.161,88.475,76IsL65w9IrYTMGzdTcE6A,190013
0.639,0.478,-7.966,0.0281,0.00161,0.00419,0.109,0.557,115.013,0EJI36CptZJo8y9COiqSu4,220984
0.377,0.624,-7.128,0.111,0.0785,0.0,0.332,0.173,137.047,0Vpjt5Etzdtjvl6Xxph4wD,209725
0.323,0.905,-6.08,0.0938,7.2e-05,0.00468,0.299,0.413,97.45,2jCYwVn5AauJ98ArzDtEIo,285591
0.593,0.89,-5.678,0.0383,0.0104,0.0424,0.133,0.308,129.962,73YrB4DsfOSINHxYAD5w8F,342970
0.774,0.641,-10.193,0.0799,0.0765,0.0,0.0867,0.875,113.256,3qI94hINNNeb4S7xQi18lS,214200
0.403,0.956,-3.572,0.0455,0.00266,0.189,0.321,0.105,174.017,1gw3ITBEn4tGNDoSCmr8Rs,264628
0.162,0.00809,-35.196,0.0442,0.967,0.128,0.0678,0.0611,76.721,2zIJiwWWKwvEaxAPiFnn5r,141960
0.566,0.801,-8.099,0.0724,0.0658,0.768,0.247,0.542,160.096,7BeewoZaSlmJorV9dRmzl6,370219
0.411,0.836,-13.27,0.0468,0.0549,0.958,0.0855,0.275,172.019,2XRVX8Gs5t3ofmMqyF9pqv,260825
0.438,0.074,-26.977,0.0639,0.988,0.953,0.104,0.148,77.507,0sDQdDOiYsL5Dzk1nxAJx2,135000
0.704,0.881,-10.737,0.0607,0.00507,0.738,0.309,0.131,135.01,6wP7R5nWR4Zv5xiqWmGnea,357394
0.736,0.55,-10.915,0.228,0.0679,0.0,0.138,0.844,160.097,3T0cOVFDKicnBPxJDPpNu1,122044
0.496,0.873,-3.544,0.0745,0.00709,0.686,0.396,0.27,174.046,5N29ih9ybP41mcrBtpwWsE,297809
0.451,0.778,-5.198,0.0401,0.267,1.4e-05,0.0678,0.936,120.767,0ZAiFIppBf7xYfg6K8CQzj,202093
0.155,0.859,-6.959,0.155,7.14e-06,0.471,0.253,0.368,171.307,1G9s4TPZuk2J0YDRFzocht,125337
0.791,0.841,-6.081,0.0414,0.0797,0.904,0.133,0.957,107.917,0z7t1dVYkRoiXTX62TFZ7D,147880
0.75,0.895,-5.786,0.133,0.0312,0.338,0.483,0.251,130.033,6YsT7iK2yKRamjUI0Gt5Rh,155077
0.82,0.169,-18.35,0.0496,0.981,0.954,0.0813,0.497,142.052,4cAZWQZLlDXoHGYkTNMt4i,179155
0.77,0.373,-6.931,0.0328,0.317,0.0,0.217,0.293,131.975,2G74yhtIMW8tJY5I83dS4Z,242027
0.899,0.491,-11.043,0.258,0.148,3.82e-06,0.411,0.826,107.706,4cgodXjv4TfrooNQxvlO4O,287107
0.858,0.678,-3.87,0.0469,0.0761,0.0,0.0741,0.922,117.009,0laYHRpNTS6i8FXdupHkJ4,188453
0.497,0.914,-6.532,0.0601,0.00178,0.00105,0.258,0.16,133.738,34SVUs66rBnOqsCJl45Ek8,254693
0.508,0.895,-3.345,0.0415,1.45e-05,0.883,0.0653,0.0742,173.998,0ycsrR7k29RWSXK1HIODSF,317500
0.593,0.344,-9.455,0.03,0.879,0.953,0.124,0.786,112.846,10BcMGyLAdX50Pn3ivY4Fb,284653
0.736,0.755,-4.168,0.415,0.0701,2.87e-06,0.154,0.463,150.016,3EvKRA9ZDmZ0RL3emxE884,185600
0.655,0.838,-8.48,0.0864,0.724,1.44e-05,0.101,0.845,132.97,3g0Mw5HwZgxY4yqO9kJRu8,336827
0.696,0.262,-14.257,0.039,0.713,0.897,0.113,0.122,100.016,1wq9VorVTLKL2pmRnfOJsk,192312
0.503,0.935,-7.693,0.0368,0.0606,0.831,0.134,0.626,179.988,2CL9DIH08V6ZrpsmDMcZxM,196328
0.374,0.00526,-35.546,0.0533,0.996,0.912,0.0735,0.386,69.813,4vi9pBR7yJhBzGaNu0k1gj,93387
0.84,0.313,-24.095,0.0838,0.754,0.847,0.112,0.056,121.035,1DE2OTIUPBhBCmwrfSgnu4,111080
0.651,0.444,-15.658,0.033,0.396,7.87e-05,0.318,0.895,104.99,4f2K09ZZra4gK8Cyuf6yW6,169134
0.673,0.646,-11.35,0.0394,0.0762,0.461,0.0988,0.402,91.996,2IXAC8zqVPQtXZQuHzkV45,288907
0.585,0.754,-6.158,0.0358,0.0591,2.85e-05,0.697,0.63,103.972,0VF9jhGJ0OeLsaexfWCkW7,233187
0.516,0.0213,-33.477,0.0392,0.986,0.956,0.145,0.0481,82.577,5CBDOzmi9RXYOWi7YMrU9e,121250
0.399,0.899,-6.786,0.0381,0.00162,0.0392,0.0911,0.308,171.987,5CnuXcWLf3Bo1MC101KY8z,251195
0.746,0.613,-10.34,0.0458,0.0071,0.634,0.1,0.614,125.019,4UPwHfnCSOuUIZd6lSCjKI,192000
0.438,0.9,-8.216,0.0791,1.14e-05,0.7,0.144,0.406,103.22,4YiTRfgEHCAxfANydmW4pH,153049
0.778,0.777,-4.169,0.0392,0.00604,0.000131,0.0884,0.9,115.995,5NS0xTfHbV8EQ83GBfFqea,201989
0.457,0.511,-9.955,0.0899,0.305,0.00313,0.58,0.347,98.034,2bH1QGvRsKtsPrtufcYyct,284082
0.0647,0.00237,-28.282,0.048,0.821,0.901,0.0879,0.0291,76.98,47H54R4owpPvkummlApq88,561299
0.37,0.922,-4.833,0.054,9.9e-06,0.0938,0.154,0.595,150.001,3CmiDxO86codY6wLjJooWM,209400
0.489,0.35,-14.945,0.0748,0.927,0.931,0.116,0.0966,136.004,6sotRYBm3U1D3h36YPAZYt,173824
0.647,0.0895,-24.059,0.0451,0.933,0.929,0.107,0.0396,72.979,1s8KFO2b6qhK94kzCc375G,122055
0.345,0.17,-15.287,0.0466,0.974,6.47e-06,0.18,0.596,82.465,7eks8WR2fxPgn82kCdTLXz,160547
0.735,0.938,-7.616,0.0394,0.00172,0.888,0.111,0.435,121.993,1bX9XhT7jSzPleZW0eIH5K,510533
0.657,0.426,-6.16,0.292,0.12,0.0,0.404,0.26,117.201,59BhbPqg3KmLCECS84rZtF,59002
0.273,0.992,-1.422,0.0524,0.00398,2.35e-05,0.192,0.513,168.164,6I3Og9oU3qNKMyjBBRsJKB,202217
0.588,0.34,-14.21,0.0372,0.858,0.0556,0.129,0.333,78.119,6Q4GtzdnpQohD8JtEzRW1R,245653
0.63,0.983,-5.369,0.0642,0.000654,0.122,0.143,0.923,125.609,056AsUgRTvY68ClpinUtzf,78240
0.646,0.465,-10.486,0.436,0.152,0.0,0.194,0.198,157.919,2ISyz9DRGEMrJN77ge3hi2,127765
0.621,0.831,-5.093,0.0295,0.199,0.864,0.0692,0.856,95.904,3Vr406z58yyyO2Ofh1fbqA,148907
0.599,0.742,-7.91,0.0591,0.0359,3.32e-06,0.114,0.734,140.064,7jeT6lI9sAHKh7RlhhWbXT,195857
