song_name,song_artist,id,danceability,energy,loudness,liveness,valence,tempo,acousticness,cluster
Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom,Dan Bull,2DFi8rwHcVkTTgu7PULhtI,0.029718745357491694,1.2261469615398324,1.1768125628557986,-0.8150905715344412,0.5235189962215614,-0.122862436433649,-0.7257518519050798,1
The Wellerman,Caleb Hyles,7GqKMkp36zHX1o3WvA3OtL,1.6507943900513893,-1.3411225807840337,-0.5721188041600953,-0.300205498504647,0.8484491705780406,-0.5859450833917969,1.343361387669038,8
Partners in Crime (feat. Ash Costello),Set It Off,5rzJpM33yH0bHF6XOmmqnb,-1.4263019246039363,1.1329457570330252,0.4705266210294774,-0.4690202765472025,-1.7189105108563159,1.7614984480945823,-0.9152013686178089,2
Greedy,Or3o,60fUDmIWuKhngaeBIVhqIV,-0.45955135831375715,1.1541278489663904,0.7744686832346844,-0.6772251694663542,0.18213666113817228,-0.971334407373329,-0.9285880147125938,1
BLAME IT ON THE KIDS,AViVA,0i7zOrLcC1OFJ3eBTGdyOY,0.32445977166547335,0.4805373254853761,0.6491673035812519,1.4160780782613334,0.8278839696694027,0.9386705680011014,-0.842375174337807,6
"Soldier, Poet, King",Jacob Cook,2t0nVICxwGvSitSAdhLz68,0.11814105324988619,0.031476976498033285,-0.10792892247150722,1.8099792270272959,0.5728754784022924,-1.5091323538549848,-0.6826519283973329,5
an ode to l'manburg,Beetlebug,5suJZTE8SpSmR4zMqxLg3V,0.3834079769270697,0.5356107645121257,-0.5038353000186833,0.8603961005379215,0.57698851858402,-0.18090080461975785,-0.6449394953280542,7
Arcade - Slowed,Cozy Soundz,0th6v9UFiAgT5XgAEp5zbE,-0.8132405898833348,-1.2097936107971692,-0.7997304846314683,-0.44088448020677656,-1.1134709961060159,-1.3668159219459464,1.8916177675837607,8
Ghost,Confetti,40P5d3p4icYCiN4SMUOE2E,-0.7896613077786963,1.3151117476599663,0.8158526251385706,1.7607415834315503,-0.2415064775797685,1.10021179575742,-0.9266862305878144,2
Wellerman - Sea Shanty,Nathan Evans,6RtKJK788NrWLXboGtnZbj,0.10045659167140729,-0.24812663702238752,-0.5613129971074138,-0.37054498935571184,-0.9777406701090057,-0.22735797048822784,0.02501078625560099,3
Welcome to The Internet,Bo Burnham,1SsCpBXMHUYlrHR7Hozgvu,-0.9488214619850064,1.3362938395933317,0.1548591086181691,3.195667196793272,0.49061467476774073,1.5318928398600273,-0.9288364730951677,5
Venom - Music From The Motion Picture,Eminem,4SMvzsQDI2SNHDwfcWM7kr,0.6133059774472946,-0.43452904603600173,-0.2247236029558075,-0.56397858919614,0.11632801823053093,-0.45431644676446453,1.6951328221807964,8
