danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.718,0.0634,-20.546,0.206,0.577,0.799,0.0982,0.225,74.956,2pir3lGD2dNsBjPRCN5Xxt,159175
0.672,0.142,-14.155,0.0373,0.573,0.921,0.112,0.189,139.904,0N8xcgJldOu3c7sOM3xo7K,164500
0.831,0.253,-10.258,0.0556,0.947,0.943,0.107,0.123,74.961,3ujm2z1mOalAvVyE0yDLbF,117901
0.652,0.347,-9.645,0.0256,0.836,0.936,0.65,0.387,76.988,6jjpHma6BEh62xBJeasFyf,155844
0.821,0.0579,-17.205,0.0694,0.883,0.904,0.0833,0.173,119.942,0GyZq3mNQYAPDTWJUVWB4V,176000
0.46,0.146,-18.868,0.0736,0.947,0.829,0.105,0.128,69.22,2FQeoy9i7ZQsFrXEdIq0t3,178286
0.804,0.189,-10.716,0.0938,0.568,0.821,0.104,0.201,115.063,53fRXKyA5gszPQS4kyEstO,118207
0.473,0.0711,-18.657,0.0355,0.721,0.905,0.0664,0.138,177.904,0hBg3ymrkGMAghPlk2L7ii,102472
0.758,0.191,-15.904,0.0439,0.937,0.937,0.11,0.201,113.972,3yxuDfGZluYOjzdFlxBI7M,177288
0.666,0.0594,-18.959,0.0331,0.868,0.918,0.0801,0.273,120.018,4c7dkc4kNxAC2TNy7CEHHz,114115
0.636,0.305,-11.894,0.0544,0.975,0.788,0.176,0.21,81.651,0se6cbFdOpsLsYJ5BpNT6o,121265
0.442,0.26,-14.464,0.0336,0.86,0.865,0.11,0.113,139.973,3wrLZQo8hUQVAw5xjefOC7,123429
0.609,0.241,-15.286,0.0732,0.65,0.916,0.109,0.349,170.083,0pUYzh1ywTsyy25UoZTuTG,151824
0.39,0.254,-18.375,0.0403,0.787,0.401,0.544,0.167,119.653,6iDThqdBhVmWXoMsXIw0XV,136000
0.778,0.256,-16.845,0.0616,0.378,0.842,0.208,0.313,138.08,3GRTUabfguVlwCQmU3W7ps,160000
0.748,0.141,-18.144,0.101,0.799,0.673,0.104,0.468,158.001,0rNTOI1K11CSPTj3dvq1tU,118481
0.557,0.226,-20.854,0.167,0.936,0.918,0.0705,0.155,164.073,0qgXZF5hTjzDwDPlA6HpnU,140488
0.555,0.259,-17.264,0.0298,0.797,0.935,0.104,0.155,123.11,5ULfgK782GmbzTvb0E3Bf7,136585
0.59,0.369,-14.726,0.0423,0.834,0.953,0.152,0.337,118.992,79QzmNjV2Xmei1z4Fdzb1V,129249
0.63,0.167,-16.623,0.081,0.639,0.917,0.125,0.154,75.98,4nCrAxvmNdPntO37lCdFkh,157895
0.631,0.337,-14.54,0.0319,0.605,0.828,0.0689,0.134,126.011,2QUitzaoNAGbVEZ6gKhjU8,169524
0.6,0.139,-16.204,0.0342,0.909,0.955,0.115,0.203,80.011,7xXoiBR98HsfK1jgjmqGrf,90000
0.577,0.29,-13.191,0.0446,0.89,0.873,0.108,0.0378,75.007,6Tz3BXjsmOdMMMZ5z5wj4J,158400
0.598,0.285,-15.841,0.154,0.944,0.853,0.0988,0.0369,159.901,3XmOuqXQtu7SCb82KktsnO,87000
0.72,0.342,-18.358,0.0609,0.734,0.931,0.137,0.16,79.974,39V8fNz1ayuvT7lpdLmbrL,114375
0.711,0.191,-17.634,0.151,0.592,0.938,0.135,0.0809,75.004,2XYQdu0pvVvv0sxo1mZsUP,188000
0.732,0.485,-9.375,0.173,0.69,0.953,0.111,0.172,81.136,6CUNnHGeRzzbHlB5afBw4L,121185
0.726,0.0597,-14.407,0.048,0.954,0.915,0.107,0.247,68.006,2gyLOxjHak9GNl91uRckOK,155294
0.696,0.155,-13.189,0.0625,0.889,0.911,0.138,0.28,80.02,5TlF4WwWGkpziIgaNr3D3h,134517
0.648,0.325,-9.691,0.757,0.914,0.924,0.111,0.338,90.132,6Etdg0g3iiV0EcDTD9MUjy,76676
0.661,0.298,-14.005,0.0341,0.938,0.945,0.11,0.41,149.991,1R1MbRt1HmKWjgl0GSC0kf,82600
0.684,0.308,-14.468,0.181,0.482,0.908,0.095,0.303,70.865,7FkYxZaij658VtKrNt25aK,83159
0.554,0.142,-20.897,0.0278,0.88,0.945,0.111,0.133,80.122,7EGx2Gnqx0LG0KsG6dXydp,138000
0.628,0.208,-19.582,0.0957,0.574,0.898,0.111,0.19,74.981,3WirhDcL8G01EMrqOFownK,139700
0.648,0.212,-20.109,0.0418,0.942,0.926,0.206,0.144,77.0,5QH4LPBdzy8T6kzlFVSqJs,141429
0.832,0.264,-14.683,0.0954,0.776,0.878,0.0919,0.462,139.995,0TwLsrWtzGYbOYB6Z936vR,82286
0.622,0.24,-18.413,0.0803,0.775,0.937,0.185,0.508,80.029,6XzmE9jEekd5iNZDTBprtT,106501
0.592,0.167,-21.954,0.049,0.916,0.902,0.111,0.0384,138.022,1dxsbD2N7sUsrXpxcu9zdF,201739
0.343,0.3,-15.313,0.158,0.171,0.915,0.376,0.123,75.35,2ygHOivjzwJjy4ItsjweHv,182400
0.738,0.322,-15.029,0.0582,0.827,0.903,0.0829,0.462,79.762,4EsEVVF81gV1ilOSltLFbP,113656
0.501,0.533,-11.116,0.0505,0.717,0.267,0.198,0.107,74.024,56uIN8rYI0qu5ajQFDAIiy,213047
0.505,0.282,-14.705,0.217,0.97,0.928,0.112,0.312,66.236,0MX8WqK38fsgaImv3vYGTb,123636
0.614,0.194,-11.977,0.0365,0.965,0.943,0.368,0.246,71.994,4d5H7qh9proZa2X9q8L5kr,163333
0.802,0.17,-15.753,0.048,0.65,0.796,0.104,0.0568,130.007,1U9JlyleWoUsg4QciWbipt,111000
0.599,0.415,-9.431,0.0359,0.567,0.859,0.126,0.677,152.012,7H26mrFeD2oE8cJu0BroBy,187895
0.83,0.127,-13.186,0.0432,0.66,0.938,0.319,0.452,75.022,2uHsdwWYevLk5zsRKgeAOs,140000
0.676,0.198,-18.019,0.0384,0.938,0.887,0.112,0.0669,110.028,172Lyd0nuH4UGtHkaaDD9B,140727
0.603,0.147,-18.488,0.0857,0.937,0.829,0.0716,0.412,80.001,22F2RC9BD4qA1qUIOKnrBj,123737
0.732,0.239,-17.448,0.0425,0.937,0.938,0.179,0.169,124.025,3sH7hXm0s9RNht0UCqsx6n,143226
0.645,0.145,-17.91,0.0327,0.631,0.875,0.126,0.44,88.013,19lnpVQJQrNv5LMzYr9Leb,159596
0.424,0.204,-12.952,0.0907,0.779,0.842,0.11,0.334,83.934,6z4uqDqO9LLdsW3i8GR9Li,147632
0.651,0.291,-10.569,0.0571,0.698,0.923,0.107,0.425,85.896,1jzBoy0tb3aFWEgIUQgYbt,96531
0.554,0.134,-16.339,0.0289,0.882,0.711,0.114,0.112,140.007,1lVIlYryHB4FeYdHGLoGna,179259
0.592,0.172,-23.814,0.0404,0.958,0.946,0.109,0.499,72.975,6EL5xwcIUGS9inDpw4fVy9,138082
0.762,0.25,-14.17,0.0677,0.894,0.924,0.116,0.279,168.034,2CG8eXUcfA5IwAPnD9bKcN,132000
0.833,0.191,-15.497,0.164,0.91,0.803,0.134,0.437,144.148,5G2aoK7fQ8XEIEgsRiRq01,110000
0.676,0.249,-10.048,0.0802,0.737,0.899,0.251,0.4,79.961,4DEHwA8wStG2BQraOkuFLB,171000
0.727,0.45,-12.014,0.0494,0.632,0.895,0.114,0.213,129.995,4faneCEP0jeHgrp8N0mLf4,150837
0.844,0.15,-12.933,0.498,0.792,0.873,0.0824,0.28,83.999,7zmnH5VY7m2TDJjMnr1g7k,211429
0.651,0.125,-20.281,0.0309,0.809,0.925,0.112,0.0371,78.015,3R842HhIJd4VysNmcRApE0,123077
0.688,0.155,-19.653,0.0949,0.822,0.919,0.0778,0.732,69.994,6OyPiy5eWajl56cC6Em7no,122000
0.569,0.199,-10.317,0.0322,0.982,0.816,0.0867,0.459,74.939,3zB9poibhdiyIGVR9BSzXm,134400
0.519,0.073,-24.715,0.269,0.919,0.851,0.186,0.308,152.514,6xCrkGWiatvVdJjma5yAzz,141951
0.71,0.404,-13.459,0.0809,0.899,0.799,0.286,0.158,75.025,3cQHsfwhxsdJJABkWO1N5U,187200
0.677,0.135,-15.654,0.119,0.988,0.934,0.0783,0.268,78.898,081eB5su1F6rXFHoo6HQgU,203544
0.62,0.24,-15.036,0.034,0.98,0.936,0.36,0.304,69.003,5llK7Ua6MiBxZouPpwPm5r,181739
0.775,0.269,-15.601,0.0516,0.925,0.919,0.12,0.143,134.035,6MEdygUrQQcTBonYYMhb7g,132537
0.674,0.139,-15.79,0.0638,0.656,0.685,0.105,0.0964,74.003,6NQliPgMvvohu8icN1QVXS,184866
0.711,0.144,-18.131,0.0724,0.934,0.86,0.113,0.206,80.016,62eqqtL3fsqposdcUA2iyc,133508
0.372,0.0829,-17.575,0.0447,0.917,0.906,0.115,0.274,40.02,7u9e6okXhjpYwgj6lV0xyc,144554
0.702,0.0865,-16.428,0.0538,0.951,0.938,0.0974,0.0368,69.993,4hUpTnXcCjpHdtw9mB1RRL,121045
0.724,0.097,-13.244,0.0923,0.932,0.939,0.0783,0.495,75.09,2LInrKUW2wKbcSybdChB93,118807
0.684,0.479,-16.271,0.142,0.723,0.92,0.111,0.416,180.013,5yLByn1Fj0MeNUzVUVUFjN,138875
0.703,0.271,-15.86,0.105,0.514,0.949,0.102,0.464,160.034,51dHEsJ4QjGAC1mbKaRdVk,144000
0.633,0.349,-10.24,0.0553,0.784,0.928,0.237,0.733,171.959,7qiVwIdSy2NzXWBBhRlN1A,145116
0.452,0.0839,-12.958,0.2,0.938,0.873,0.0969,0.272,148.233,2jdGc9nzRquVJ24HPDC3Is,117185
0.695,0.267,-16.434,0.0394,0.894,0.845,0.113,0.312,131.987,5ydchUCAyRP8PIv2yN58Xj,131000
0.72,0.239,-11.859,0.0492,0.59,0.537,0.107,0.217,75.0,4P3flpTrYtN1VcVuK4BhPf,163174
0.681,0.09,-15.941,0.0377,0.95,0.79,0.11,0.137,77.998,1SpcBIHiF5WURA4ExDvSD9,123870
0.743,0.211,-15.507,0.0975,0.852,0.937,0.111,0.489,122.298,2t8xuOOSyDjt1jDhUjoNGO,132254
0.656,0.34,-12.45,0.0484,0.69,0.821,0.146,0.251,85.024,53r5ab959W328twV4P5p9v,149647
0.698,0.103,-19.135,0.174,0.923,0.931,0.097,0.2,140.35,48dwboYJcg9uNoVwJDIN1d,124286
0.305,0.242,-19.291,0.0609,0.904,0.855,0.0951,0.034,71.079,02mi4uYMUfNnwHeVuQfLMD,126000
0.751,0.436,-10.4,0.0438,0.626,0.817,0.376,0.474,127.749,7Ek77aQQIXBz9ONMCT1dgt,162707
0.751,0.194,-13.311,0.154,0.253,0.731,0.138,0.314,160.017,1SFBHnALpYpILOUjPEtLsd,135000
0.611,0.162,-12.37,0.0744,0.775,0.933,0.112,0.14,81.973,7JE2ujzBHaZVvtiUtBKQn1,210732
0.769,0.274,-12.966,0.153,0.81,0.556,0.0913,0.561,80.049,0GiOQXevZc3V8AgFxzp2YJ,135000
0.758,0.162,-18.273,0.0817,0.971,0.93,0.0873,0.758,131.952,4gvMukwB7duTnNiZCEojuc,158273
0.622,0.117,-21.892,0.0879,0.804,0.801,0.091,0.0582,171.941,4kbjW7PdqSvKwKhe9NBVuD,134651
0.612,0.211,-14.876,0.0403,0.87,0.913,0.106,0.247,77.93,15unfwTKE0nDxZw6ku6X1k,123077
0.617,0.149,-21.752,0.0378,0.961,0.942,0.104,0.331,133.895,6BInjkeYCIvWZNZPynJgmS,114240
0.594,0.213,-17.924,0.0581,0.945,0.907,0.125,0.138,144.167,6NC6GH3zmJN9shNBMkvwNg,120417
0.77,0.0387,-24.976,0.0819,0.969,0.747,0.265,0.441,89.963,7ywoimEb7KMv7gmLQ2xo7O,141333
0.566,0.216,-16.441,0.064,0.911,0.962,0.0994,0.0538,160.211,4glCiMR5agMNxQGZdhdZfw,96000
0.844,0.225,-20.798,0.278,0.891,0.791,0.0953,0.749,80.079,7vaNtfvQkaG9NSic2rhrH3,58066
0.663,0.0251,-29.915,0.0292,0.937,0.884,0.0803,0.0822,77.009,7LpiKAJpwzbVqPNBhincPD,137143
0.653,0.204,-20.081,0.061,0.935,0.947,0.109,0.127,139.929,7Iu0d7ORgRU1CcDymzVPck,137288
0.604,0.0593,-17.372,0.0443,0.949,0.926,0.104,0.0807,132.179,48rD1oCPeNhKNmmk9M02jL,130328
0.886,0.137,-13.074,0.109,0.923,0.865,0.121,0.565,140.004,6sN8hNfLvBLGPr7leeL9tR,110152
0.69,0.122,-14.568,0.0597,0.899,0.932,0.099,0.317,146.082,78WfketyVicKm5FjIUlnjU,152339
0.921,0.287,-10.859,0.137,0.805,0.84,0.104,0.679,132.181,3YegC72pbwviu6fy5zbPh3,166336
0.58,0.291,-11.605,0.0373,0.906,0.924,0.118,0.264,90.037,1T4FNr8eF3p4iVaHrjBGho,168000
0.82,0.169,-18.35,0.0496,0.981,0.954,0.0813,0.497,142.052,4cAZWQZLlDXoHGYkTNMt4i,179155
0.512,0.106,-22.903,0.0324,0.912,0.912,0.128,0.145,159.993,1Km3xwYKto5U2xdsPv8HTc,162000
0.621,0.387,-8.419,0.0309,0.881,0.736,0.1,0.328,75.007,46atmNl6nPzZuj6qAzBgpi,145600
0.529,0.232,-12.981,0.0324,0.906,0.897,0.0893,0.276,171.888,7Bha2btgoPHzSwWwyzcTI8,118221
0.815,0.238,-12.013,0.0748,0.695,0.95,0.127,0.287,139.967,2z4t24jysAzffGRI99idTW,140571
0.61,0.143,-17.467,0.107,0.899,0.886,0.123,0.451,87.018,7McehAjzhS8bEprBvY9KDJ,118621
0.647,0.0895,-24.059,0.0451,0.933,0.929,0.107,0.0396,72.979,1s8KFO2b6qhK94kzCc375G,122055
0.693,0.259,-14.798,0.0915,0.289,0.706,0.117,0.63,74.987,2J3SlUak8rUmbqQKLhVsrx,115264
0.724,0.229,-12.269,0.0579,0.876,0.919,0.106,0.038,136.035,2U6vFampiXQZtmOhNXz7dp,129882
0.766,0.124,-21.507,0.0495,0.726,0.947,0.077,0.165,75.013,3YSMxn9PMuLn25EXyBplpd,153608
0.764,0.25,-15.282,0.0557,0.782,0.86,0.101,0.113,119.941,5DgGR97f1mJVghYHiRIrpT,128000
0.437,0.171,-12.276,0.0746,0.127,0.692,0.102,0.149,166.817,4KriQ58YghAOfx7ZnI5O2i,135000
0.804,0.136,-17.155,0.063,0.909,0.897,0.118,0.0568,128.028,7Glvm1A5eVOTgrKhkuJPG9,146438
0.696,0.141,-23.131,0.0628,0.847,0.885,0.098,0.148,110.025,29aEQCuc0s6E0kcFreV46L,122182
0.678,0.442,-8.376,0.0389,0.626,0.91,0.136,0.391,146.011,2ygBMXjdbHL5hmYGznpoLp,139726
0.531,0.277,-17.31,0.0334,0.896,0.905,0.0851,0.206,147.994,1QpkRFytAoWxnfMrHegiLn,121622
0.885,0.329,-14.793,0.262,0.934,0.884,0.133,0.576,147.037,4vkHWjfEG7l5gH72po5X6u,136085
0.66,0.143,-16.696,0.0346,0.95,0.922,0.108,0.176,155.961,2T3as8riJfzUaLFhijPCkq,106154
0.606,0.124,-20.1,0.106,0.915,0.942,0.0943,0.066,77.979,4As7GSrNZ9KdczyqSP3asZ,123846
0.596,0.0701,-15.225,0.0365,0.757,0.818,0.119,0.167,60.009,0u4KFxbNWmwT7FIEtB0R8Q,145500
0.633,0.12,-14.541,0.132,0.0339,0.898,0.1,0.834,149.545,6fVMTxRuHpBL5TwL71HL6R,85926
0.732,0.229,-16.58,0.0544,0.666,0.288,0.13,0.0338,91.011,4N9h6vHzovo7YvInYRxgqt,129882
0.756,0.0859,-16.456,0.076,0.569,0.9,0.0933,0.2,80.028,2dIc4fWog46D4dtdtmlaox,211209
0.611,0.0581,-26.075,0.0441,0.837,0.51,0.0944,0.122,74.0,5HhaJtn3ilA7rjQHctEI1y,120000
0.682,0.154,-14.511,0.145,0.935,0.937,0.0993,0.0397,79.998,3bbzTSD6TSfjbn6kiWOogR,109500
0.574,0.341,-12.128,0.0468,0.901,0.932,0.128,0.579,150.033,1rac3Jn0FNPe9VknXZDWZk,77400
0.503,0.223,-18.86,0.0332,0.919,0.96,0.119,0.12,73.972,0EPGaVpdeFYEEWm77ynjwL,121358
0.448,0.132,-17.6,0.0952,0.969,0.928,0.101,0.107,78.704,3zF7rEUNOekwcFdspyZ2by,96000
0.723,0.333,-12.826,0.0504,0.869,0.949,0.113,0.103,140.048,0sOSilCF5RocChd0YCh5cm,155500
0.664,0.107,-18.134,0.0555,0.909,0.954,0.115,0.162,141.858,5s27VHZCHUhdn2KNQnBhnx,142223
0.759,0.132,-22.401,0.037,0.964,0.96,0.0987,0.151,130.063,6P9FFFGtO2xp71sYjO6Yq4,132923
0.74,0.161,-15.458,0.106,0.75,0.909,0.118,0.272,83.023,153ikHLHd0r3dhycyYuLfn,132706
0.75,0.135,-11.755,0.071,0.935,0.923,0.098,0.342,75.006,1KfA7CY934KLIyML4sSPgw,157219
0.592,0.264,-12.954,0.0433,0.736,0.281,0.118,0.323,135.902,6KVQNDDIEqAoJ6ZteoNG7m,127053
0.684,0.378,-12.869,0.0414,0.788,0.91,0.0977,0.327,128.127,72qa1fzwLsm1dOeP9jSDmZ,122919
0.58,0.462,-11.707,0.037,0.659,0.677,0.102,0.074,83.018,1kl3d9lcw2OaIx1I3JmfLS,179277
0.701,0.285,-9.346,0.114,0.879,0.771,0.108,0.0389,85.001,4ESfG6sY4D1xeTsrYevXwx,135529
0.562,0.17,-13.14,0.0463,0.926,0.692,0.11,0.111,69.999,29ZdsH6u53GwzmPeGpKyUv,154286
0.633,0.163,-18.103,0.0328,0.913,0.868,0.165,0.113,115.981,6I0ri5qtbwAl0STxMXuMZo,178341
0.361,0.177,-22.788,0.0383,0.956,0.906,0.126,0.137,59.911,5mysc5FXOTidy1a4vAnH2S,120250
0.662,0.0922,-19.141,0.0879,0.979,0.946,0.111,0.363,88.009,1eNDyRFLcuozAqujBKXIO6,152727
0.453,0.305,-14.073,0.0805,0.905,0.924,0.104,0.141,172.625,2nG9Kq8al1Y8CwuikqWXut,126393
0.602,0.382,-11.869,0.0382,0.878,0.946,0.101,0.112,149.916,7C3jWjgrThp6qP0KS6zZwy,128100
0.571,0.161,-17.511,0.0324,0.925,0.927,0.111,0.0528,139.889,3gTqbgP4Kq4i1p27vCpiL8,106286
0.709,0.146,-18.883,0.0342,0.492,0.904,0.126,0.192,90.065,3O1LaaHCHuombngwVBOOlE,133736
0.839,0.153,-14.561,0.237,0.148,0.874,0.146,0.329,142.008,0VOuTIdSvi1JdrbUA79hLs,141972
0.55,0.199,-19.384,0.0592,0.952,0.886,0.0966,0.318,139.999,6Owf9tXo9S2GZiVDXG7xrK,171429
0.592,0.304,-10.589,0.207,0.967,0.922,0.105,0.443,69.109,5lxMPRkYu1S9q9lbjMBRFU,130652
0.593,0.621,-9.602,0.0326,0.00921,0.91,0.114,0.711,169.661,2GMsAl86ZMn6G057Rpah0n,90353
0.678,0.324,-12.405,0.0333,0.874,0.935,0.14,0.307,160.026,1XlLmcGawSaHSysOg5YPbq,157272
0.528,0.201,-20.009,0.0594,0.934,0.912,0.0949,0.147,129.945,1l52MnASg7swhbLFtBhVJb,115339
0.83,0.0703,-22.222,0.109,0.13,0.579,0.0816,0.584,156.02,4db1sFeaFrSCtPYzKtwabD,139538
0.66,0.177,-19.726,0.0584,0.884,0.92,0.0794,0.77,78.014,5u6VZLh8SRuyuCRm6QAaDE,123077
0.662,0.361,-15.571,0.146,0.915,0.884,0.107,0.197,82.617,59bssvn3WWvm7n8HlVDOuJ,116364
0.667,0.379,-7.411,0.142,0.938,0.906,0.0995,0.537,180.02,4Gd2D4u0EJvg6FZfyuCLmv,106667
0.706,0.239,-12.889,0.0313,0.904,0.842,0.113,0.217,142.013,1MbYPlwWJJ5xYeBt3Yv186,141199
0.684,0.224,-18.082,0.0428,0.0908,0.914,0.106,0.182,108.032,79FvTJvLURJtsgbaD0JbEx,168333
0.629,0.0545,-15.383,0.056,0.874,0.871,0.104,0.29,68.001,6Xtcf7QFYmF4ye41fkpOh9,121772
0.663,0.231,-13.2,0.0335,0.965,0.938,0.109,0.111,69.932,19E1JLs1HA9og77YVVLenA,109714
0.639,0.208,-15.922,0.249,0.479,0.948,0.107,0.302,180.047,1EPxFjUEjsPRw7XM9Yo9I3,106667
0.756,0.378,-16.682,0.053,0.141,0.49,0.128,0.17,140.002,09NBdMpEm7J661F6XVo1SD,123500
0.714,0.0622,-22.783,0.0736,0.75,0.914,0.137,0.236,79.995,00d0LL4djhlYxtx1GzwpRz,123000
0.641,0.292,-11.854,0.0376,0.293,0.784,0.0659,0.353,79.996,3wlyyrrECCUY4NHrzTuiMc,104562
0.608,0.313,-16.276,0.0377,0.876,0.922,0.248,0.202,79.92,139uZo8dlYHgVyMYN6bSXA,171333
0.409,0.213,-13.748,0.034,0.594,0.928,0.108,0.062,167.39,4ZJFDEerMptTZzIbHQqnsi,121091
0.783,0.466,-8.484,0.184,0.908,0.896,0.114,0.434,85.041,7rc25QCtoWgpMoS5QKXPhr,99882
0.84,0.313,-24.095,0.0838,0.754,0.847,0.112,0.056,121.035,1DE2OTIUPBhBCmwrfSgnu4,111080
0.647,0.186,-18.718,0.031,0.851,0.886,0.101,0.2,80.008,6YsXDpB5gqbNZiAIn8T4Ty,147000
0.615,0.345,-14.387,0.0467,0.811,0.864,0.0955,0.252,150.106,7feSrht6OcaDya6Un742qQ,110940
0.652,0.326,-16.896,0.0508,0.944,0.835,0.106,0.2,140.269,7Lk97jmCy6NLGoMOCliR25,132447
0.784,0.223,-9.669,0.0595,0.143,0.871,0.0695,0.14,167.928,3NOKSBsL5amXGYBv8v60VM,130168
0.515,0.187,-21.546,0.0325,0.967,0.962,0.317,0.143,144.004,1NuOMDqfzQcf8UKH3UzRa6,152925
0.438,0.0209,-19.115,0.0501,0.943,0.807,0.112,0.125,121.037,1XjXLbMacHjagjg1bkPYKE,144921
0.621,0.128,-19.877,0.0341,0.979,0.899,0.106,0.17,128.178,7y59bf74fnWo54y3cSLBvx,190054
0.677,0.232,-15.726,0.0997,0.966,0.911,0.0878,0.354,78.023,3hMglYfaU4vIjgiM8PaQNZ,121538
0.46,0.33,-10.865,0.0736,0.909,0.863,0.234,0.29,83.558,7rH4Wp2iuM6ev0JiKMMor2,192411
0.53,0.15,-19.224,0.046,0.816,0.942,0.12,0.251,144.003,6iK2WrascfMDaM8uxZNoF9,146667
0.456,0.298,-14.953,0.0623,0.477,0.902,0.124,0.105,77.505,4TY0F64NzsNguy8p0I2Nge,201290
0.673,0.183,-16.714,0.0432,0.97,0.88,0.137,0.597,79.295,3dwL80oiNV7KBbihAgcmRZ,140573
0.633,0.16,-15.33,0.0576,0.905,0.931,0.103,0.486,80.032,30sDH0JNvR7SuLCzV1eLnr,147039
0.706,0.145,-18.046,0.0342,0.939,0.939,0.111,0.171,120.015,5E0UCofV3u4xyjeG6C1VEV,128000
0.685,0.177,-18.695,0.0412,0.943,0.95,0.174,0.164,97.057,5DNKpu4RZhapprbHELMXsQ,146385
0.632,0.391,-11.503,0.0293,0.87,0.892,0.11,0.09,80.013,1VSqMBcvU4vsgtcyBBGyag,177000
0.699,0.162,-15.104,0.242,0.575,0.931,0.0987,0.36,154.088,4qq1E2knZzbOhROyJKHo6m,127059
0.718,0.148,-15.234,0.0868,0.838,0.862,0.109,0.167,158.107,0TPzDCw6QUzz3dYPeKpWT2,124235
0.633,0.0725,-14.603,0.0445,0.925,0.868,0.0923,0.174,148.087,1TRUkFe2k2VQzvu9AOze66,145652
0.728,0.182,-15.908,0.0444,0.961,0.962,0.108,0.0679,89.998,7FQwK58IK5vKwEyLuZcsfo,118025
0.442,0.355,-14.568,0.0298,0.836,0.903,0.106,0.227,66.985,5vCEWn2vvZJo8zbCbvraAG,260534
0.809,0.343,-10.838,0.112,0.894,0.949,0.0919,0.146,79.977,7mDJbmhpRNLdmSeqzl5PhB,114000
0.788,0.416,-15.208,0.12,0.919,0.925,0.104,0.294,83.012,1FBk5RrKGgjys9GdxFpM1S,120000
0.659,0.66,-11.516,0.0725,0.898,0.861,0.0874,0.549,140.25,5Atzb2RbMN2l8YKUElBiyM,125615
0.542,0.437,-13.757,0.0326,0.693,0.89,0.0999,0.33,80.023,2gx2bef7PMjgiygG3NXAx2,120000
0.616,0.226,-12.797,0.0567,0.947,0.936,0.111,0.457,82.02,34rgBVC2wMRJcP5xQd03zQ,116341
0.743,0.0699,-13.97,0.0563,0.905,0.763,0.111,0.496,80.023,6khoEFdFHEJvKpEqjscyXc,108073
0.728,0.0754,-17.671,0.065,0.509,0.926,0.0665,0.208,147.853,4MlmBmPtPM6s9Cfam4Atu2,129730
0.815,0.208,-13.089,0.154,0.569,0.862,0.0772,0.484,87.971,1rOmWRo4B1x51otyJmWhq4,170455
0.513,0.0632,-19.313,0.119,0.917,0.941,0.397,0.471,240.047,22EUPDSks0pkcJwXJ6CEem,132000
0.678,0.229,-14.097,0.0301,0.927,0.721,0.124,0.333,139.962,4DvpfIQ3MzvqGjv55JLhBy,96036
0.608,0.126,-20.544,0.0362,0.672,0.861,0.0864,0.119,123.992,6axAMEYaKvoWeiJ0SKZtco,193548
0.782,0.516,-9.973,0.0672,0.905,0.92,0.14,0.464,150.026,7nlDM7i676eZkcxlxvpJgG,106242
0.494,0.0925,-20.099,0.0345,0.955,0.956,0.116,0.269,180.156,7pUcVgQVYJuCBUDJOZUjZs,138889
