danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.448,0.925,-4.339,0.0443,0.000527,0.882,0.0693,0.648,173.976,3SFPNzxW8uoEcodNiobbnf,274929
0.377,0.95,-3.029,0.0491,0.000714,0.894,0.313,0.0981,174.027,0sT1cHXydqpBdgs9GGVRk5,265635
0.555,0.992,-2.222,0.0548,0.00128,0.886,0.365,0.31,174.007,4Sr8bdxMNv7ZrgtqJjsgw9,223648
0.612,0.499,-6.904,0.0546,0.127,0.184,0.146,0.0398,173.021,2CRx925YeUuCmXnb76IGZb,261901
0.494,0.808,-6.585,0.0428,0.0244,0.863,0.262,0.105,173.986,7dgLWx5S5G0eehexaKY5qR,260748
0.376,0.907,-8.605,0.0606,0.00068,0.241,0.0601,0.0437,174.02,0mLfNtlYlLACtV9danUDP7,233807
0.502,0.844,-3.894,0.0367,0.0957,0.132,0.122,0.212,172.005,4FE18fhMD73oKIUKTQcABJ,368572
0.507,0.819,-5.245,0.0399,0.00537,0.906,0.0984,0.544,172.012,1IsK8qCW8wOZMiJFEgLmPk,249444
0.595,0.908,-4.306,0.0539,0.0258,0.866,0.105,0.117,174.008,3lvqOT6Oms37CAgTY8iiec,399779
0.559,0.966,-4.761,0.0528,0.0958,0.889,0.299,0.193,174.001,6tfoupbxIvHrLm53a7bTjI,363786
0.631,0.86,-3.813,0.0526,0.00534,0.515,0.193,0.34,174.005,3vcINvQQdyHVTCPSniYvdJ,244212
0.727,0.633,-5.61,0.156,0.18,0.853,0.121,0.335,173.977,3OfxoXOKFJWyBQ7T8bfhc5,298131
0.615,0.803,-5.077,0.0385,0.0109,0.893,0.104,0.427,174.005,1PJlWJGj0RBZw7lNRE8JkL,272580
0.526,0.865,-3.942,0.0398,0.0213,0.369,0.106,0.169,169.98,7xvOBAhrUlWalBJVQr2eZE,267024
0.508,0.943,-3.886,0.0595,0.00275,0.82,0.106,0.0398,173.978,31BUHQkcd7OO5V9ncWXgow,259372
0.272,0.919,-3.251,0.0423,0.000793,0.0284,0.4,0.0444,177.969,274sPDF4b4mCFK7hhvxBDJ,400768
0.305,0.602,-8.096,0.0387,0.178,0.138,0.0924,0.0542,170.053,07NuQwlM6mQqpYQspsfcaA,282083
0.258,0.762,-4.143,0.0386,0.00122,0.845,0.116,0.114,174.011,0K0Yq0qxbKR5WSYDxvDGgP,337290
0.4,0.869,-4.037,0.0595,0.00248,9.22e-06,0.224,0.388,115.871,5JJ62lLYi7aoOwCT1bvklJ,252428
0.494,0.952,-3.4,0.0811,0.111,0.0236,0.079,0.0673,173.861,7njkwE569fTTd9NDx3KqY5,278639
0.495,0.79,-4.79,0.0469,0.0133,0.0659,0.114,0.14,173.884,78er6qUCqwWJaBq8Qxkpgy,231069
0.538,0.868,-1.641,0.117,0.027,0.0009,0.325,0.153,174.132,3tsIswFyh9mWlj10tSbaDb,194979
0.637,0.866,-4.151,0.0375,0.0043,0.0193,0.104,0.139,86.999,52JMjyFeAF0Jtuowyafv3V,204500
0.703,0.834,-2.536,0.0521,0.0349,0.0894,0.321,0.326,86.02,2bsugkJJSKAI1et7Xf2F54,152791
0.593,0.923,-2.717,0.0501,0.128,9.59e-05,0.157,0.229,174.038,1eAdTClFtvmuGheritC6VF,183952
0.623,0.768,-5.306,0.0487,0.00404,0.621,0.0759,0.285,170.027,7ash9oOz21Rc4olhjfOQSi,332777
0.726,0.901,-4.184,0.083,0.000974,0.641,0.0647,0.433,86.989,6UKzWAVBnbUwaBmNfo76zu,274483
0.442,0.844,-0.073,0.0619,0.00218,2.57e-05,0.0723,0.151,85.615,6vmaB9cSgxgtAnbBJsnbMw,252558
0.392,0.991,-3.14,0.155,0.000512,0.634,0.105,0.111,129.488,0ZQL3kTZRa43buOSIZi51p,304500
0.409,0.928,-4.919,0.0384,0.000455,0.91,0.38,0.077,171.99,0OJcG9685LMzYtjtSx3sTr,267907
0.511,0.956,-1.439,0.0866,0.115,0.829,0.27,0.307,173.921,2Cg6f0J6nIK46GvOZSkQ8n,222069
0.323,0.684,-7.265,0.109,0.00577,0.528,0.102,0.103,173.953,6QAizhzVotkDyPdZyKHs8L,251125
0.689,0.837,-4.204,0.273,0.00156,0.00114,0.245,0.525,87.034,6rOry86lGsCgpHqv3sIL1Y,298031
0.645,0.949,-3.997,0.174,0.119,0.0,0.344,0.495,87.01,5XDS88WPZRekqrBBfawjI5,254947
0.489,0.995,-0.731,0.148,0.000311,0.861,0.347,0.455,174.06,4kfZ0bEIvcTVGtA4nMGxq3,209325
0.57,0.899,-2.445,0.0684,0.000514,0.642,0.12,0.119,172.011,50aeRAhu2UUVxyZNb1kOIz,279070
0.257,0.755,-4.819,0.0378,0.000567,0.876,0.119,0.0344,86.497,6gaVMkrI1MbiqW7dKEWk1Y,247517
0.578,0.808,-2.037,0.0769,0.00145,0.134,0.127,0.051,172.091,1Jqk3o2tMtIgSWigPl7vbv,206512
0.481,0.829,-3.439,0.0447,0.00864,1.18e-05,0.222,0.0503,174.011,4SY259DM3lcZjPSdcfeqTM,179310
0.553,0.746,-3.637,0.0369,0.0458,0.00162,0.128,0.0731,86.949,0hI1a7BgvSGVoQkBcPbUjv,215172
0.488,0.97,-2.664,0.0893,0.00268,0.00114,0.291,0.0739,173.949,3U4ddpKUDdNi46VI7M6sTa,215172
0.34,0.956,-2.651,0.329,0.00238,0.00312,0.0989,0.106,178.069,6tTfDuaasyXXAaqwC1BK57,223820
0.445,0.933,-3.123,0.0389,7.92e-05,0.000378,0.0597,0.0794,174.136,1fy5ByH7vUDbweA6FkGY7G,209655
0.645,0.99,-3.194,0.055,0.00466,0.807,0.141,0.192,173.976,5w2zC650kUWo7pjTFDGBVC,312743
0.397,0.972,-1.761,0.0524,9.55e-06,0.861,0.663,0.231,173.986,0O91kXI1RRYaGNamdRQ1hX,211034
0.555,0.921,-4.637,0.0521,9.35e-05,0.883,0.176,0.257,173.976,4lD0DZybLIOq2MZPZSzDKo,298031
0.784,0.716,-3.644,0.327,0.0747,0.00019,0.424,0.186,174.957,1cn6V37h4alIkOSSmRGAwq,271526
0.509,0.973,-4.084,0.0574,0.00067,0.836,0.345,0.474,174.001,3XCIRgSfo2yy6StX89X1LC,225544
0.515,0.869,-7.876,0.0517,0.0035,0.808,0.176,0.038,173.985,6NDmfRiaaexEHpLil8JpcG,315000
0.581,0.925,-2.63,0.0857,0.00456,5.39e-05,0.6,0.635,173.973,3NiKJXtRz6vpbmW5k1mNm9,211034
0.471,0.98,-1.305,0.0812,0.00167,0.49,0.255,0.403,173.99,5aD7MhpbCHvshc49bx6kYA,182069
0.46,0.954,-0.924,0.0612,0.00677,0.000408,0.152,0.154,174.88,0GYx2bTObKXVCAEebCaK2w,241371
0.398,0.91,-3.692,0.0911,0.000132,0.168,0.525,0.101,173.933,3H1Er6tmf4akNcWW0iIRaj,226897
0.483,0.949,-1.15,0.104,0.000379,0.889,0.403,0.0365,172.077,5lnlUawt3ucGRmzh1SrNFx,273488
0.387,0.829,-3.375,0.0545,0.000516,0.0378,0.109,0.0847,87.487,2z0FdOJ757ehCVORtbmMBk,212571
0.494,0.941,-3.951,0.0442,0.0113,0.127,0.113,0.142,174.056,7gfFqigmPAHrHt6c84b5cm,172840
0.626,0.55,-4.161,0.0633,0.141,0.483,0.178,0.192,171.978,3ZfeL48yScH42MlC2QVW3t,226047
0.821,0.574,-6.144,0.0729,0.116,0.00075,0.0703,0.467,87.005,6PtFBEDXaTnpU4hfcH6Tfz,223662
0.608,0.953,0.122,0.134,0.000711,0.892,0.315,0.553,174.929,7usVZXRhPBDc6aKDY03E7W,242743
0.532,0.883,-3.729,0.0449,0.00047,0.278,0.144,0.746,173.979,0zqENFjL9UYhFaOSPVlOea,176552
0.484,0.912,-0.743,0.0478,2.94e-05,0.823,0.638,0.129,173.963,33NWJRre0s78hQFEb7cLJH,253965
0.711,0.936,-2.262,0.154,0.00994,0.903,0.688,0.686,172.061,38m03Qe21pXt6QgtVSc1Wg,295814
0.285,0.867,-3.65,0.0465,0.0101,0.000269,0.0887,0.0378,173.818,5KnhppqnOUy4ZyVwN8Ocqw,268378
0.583,0.848,-3.891,0.0341,0.00244,0.887,0.634,0.21,87.006,38finb7UPmv0QzVmSr9DyL,275707
0.404,0.939,-1.101,0.0379,0.000744,0.0253,0.0648,0.104,174.998,1YF2iUHdWnbO3MWI7z5aQf,235886
0.697,0.818,-4.346,0.0839,0.145,0.00394,0.105,0.144,86.986,4VB6pCdmPzFkkRiZ8ZBGxu,201121
0.452,0.682,-5.109,0.0567,0.0017,0.719,0.0565,0.199,84.952,6p0BBIAE0rEhjxYG4s99Gg,260062
0.585,0.958,-1.354,0.0519,0.0114,0.0292,0.0834,0.293,173.964,5ot87nGhldqGyltfMilGXm,230000
0.456,0.836,-4.499,0.0352,0.0174,0.00165,0.0845,0.0364,174.019,3XejA5R4AptKcmGPXnwAhD,215172
0.463,0.99,-1.555,0.0565,0.00739,0.303,0.214,0.527,173.994,1PPVo8S89l8EgE8M9pieb9,259840
0.671,0.86,-3.191,0.0502,0.00102,0.172,0.102,0.289,87.019,4qENJg0rliM6uZ3OVeqHaU,275457
0.375,0.979,-0.639,0.132,0.0234,0.532,0.146,0.0533,172.135,3olgMJ8BIk6sQPg1nH2Frf,223605
0.348,0.909,-3.854,0.0913,0.00268,0.186,0.0909,0.0918,171.968,37wP8QJq6Er7ysF4VqqaYn,262326
0.283,0.936,-1.548,0.0724,0.00021,0.887,0.114,0.0329,83.875,2IbAx6XGe6mldSosFyvaH8,237867
0.637,0.99,0.364,0.384,7.37e-05,0.875,0.184,0.12,174.007,0Axadm8LykCLkL0vC7ENYx,271724
0.562,0.844,-2.86,0.0595,0.00189,0.125,0.212,0.442,174.133,32czT94neKmjBmIjtYIOn8,226207
0.488,0.918,-3.669,0.061,0.000311,0.48,0.652,0.305,173.985,4Tm4TFaHDHlrCZ3uqgchKY,339522
0.275,0.973,-4.189,0.0672,3.09e-05,0.75,0.32,0.137,115.089,2UFTFZoIZg9WMspos6xiX9,254000
0.404,0.84,-5.13,0.399,0.0766,0.00263,0.169,0.414,171.016,7Bdd3pNphNm7zYSgGyyPnN,297548
0.761,0.887,-0.846,0.116,0.0124,0.0,0.154,0.299,86.997,5t9FmbMhlE8HgqbozkpRYX,159843
0.408,0.89,-3.009,0.0606,0.000416,0.191,0.263,0.208,174.989,07jtb95ISIhV6CKan4mZe8,307200
0.661,0.913,-1.29,0.061,0.000362,0.308,0.0434,0.313,175.109,2dodOQN1L3h2RUJwSEC3kE,224914
0.525,0.636,-4.92,0.0348,0.000154,0.3,0.105,0.0612,173.051,4zdvDErLIDSeC9CTHje11f,228902
0.612,0.835,-2.354,0.246,0.0361,0.0995,0.101,0.18,172.088,1C6mpvwx0nRrLsKSnqldzU,293023
0.653,0.558,-9.974,0.235,0.151,0.0,0.112,0.267,87.54,11uwlXbuPfULatrZHVcpOj,230400
0.664,0.612,-4.857,0.0428,0.00879,0.372,0.17,0.189,87.994,55nf3oNN5bexmQsKw1i7CO,292022
0.653,0.959,-2.507,0.0985,0.00708,0.604,0.077,0.513,169.981,5j7elK2LJHEPpHVgmKi8oF,212355
0.612,0.918,-2.89,0.055,0.00211,0.512,0.162,0.386,174.084,6e6ETvEGTnU0evTJUMjEcH,256340
0.621,0.899,-2.417,0.0501,0.0566,0.49,0.106,0.418,173.965,4cdTUcdzvpbVz9BJazc1ou,209655
0.426,0.974,-2.983,0.083,0.000464,0.83,0.974,0.0362,173.994,3BgzK0OQDLYQkG75p4Xrjj,270345
0.429,0.933,-2.15,0.0813,0.000594,0.0,0.221,0.447,172.05,225lMWq2wtUmUeETswWKu8,251512
0.385,0.965,-1.428,0.101,0.000557,0.148,0.0948,0.129,173.922,3e1MrRh1QWRDj28xE8mvUC,248276
0.432,0.745,-4.366,0.0404,0.00345,0.325,0.519,0.109,109.887,3NaezpE47Q6LhsJ2x5KHpW,247674
0.371,0.911,-1.428,0.0819,0.0112,0.00381,0.12,0.226,171.753,0V5YAFMgVe5fi5flC8n5cZ,198140
0.552,0.938,-2.866,0.104,0.375,0.000103,0.237,0.619,174.0,1Z373DaEr6yUjM4FJcRIlA,276000
0.426,0.973,-3.189,0.0547,1.56e-05,0.238,0.126,0.345,174.063,3yWNkJ0E63ZSf8yGQIPd7u,206897
0.631,0.883,-3.342,0.206,0.00207,0.0503,0.0718,0.453,171.995,3AwsAciI3UzHCflAAwY6eW,229496
