danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.742,0.802,-10.133,0.0612,0.0263,0.783,0.139,0.627,135.002,4nkxVUmWW2sNVzSAmElsrp,262056
0.673,0.623,-13.215,0.048,0.621,0.871,0.116,0.634,127.034,1p67VZuRPOIPMWoe385GSg,292792
0.764,0.68,-6.554,0.0657,0.0571,0.75,0.129,0.551,129.951,0ME6uNAGe22wEovyNvdKr8,251538
0.848,0.679,-9.65,0.0436,0.0415,0.0479,0.182,0.907,125.004,6iAbw4nxEYOEmTokBOovgY,324250
0.667,0.886,-6.999,0.0516,0.00306,0.531,0.0523,0.774,123.007,5tfqO6elC42ZwXfIN1aSDk,244571
0.702,0.826,-5.163,0.0409,0.0446,0.0199,0.105,0.736,116.023,0erTUYYdEbOI6Pg50WItD1,216180
0.769,0.818,-7.54,0.0548,0.000208,0.902,0.0494,0.319,134.993,0naxsHkorKM1kWJIy93AYD,321420
0.702,0.62,-12.96,0.057,0.25,0.898,0.111,0.107,139.98,3OWJfQQGd8YuCRP2K6DkUa,298286
0.683,0.85,-5.221,0.0351,0.00101,0.123,0.634,0.543,123.026,7LhJcuKVjWEJpCRWuE9EiK,230914
0.663,0.798,-8.02,0.0415,0.000132,0.802,0.0496,0.315,135.013,2Cp7vXWA3ie2KcpWVN7Jk1,285047
0.724,0.729,-6.45,0.0405,0.209,0.0118,0.107,0.122,123.964,0z7mJ4dACjuoBqH7RC3mbm,268159
0.428,0.531,-10.383,0.0357,0.73,0.795,0.0974,0.403,81.974,5sEY20SqFKfmwRavzwJtKF,201373
0.421,0.85,-6.895,0.0469,0.0013,0.00624,0.869,0.0905,139.937,1L6Jpr2nBdKkgs8CQWheNT,252805
0.52,0.78,-8.416,0.0539,0.00241,0.142,0.315,0.0582,119.95,72UPGunahNXBgwtgrewjJS,190299
0.616,0.639,-8.431,0.144,0.0423,0.227,0.0766,0.334,129.523,4X4PLwuWE5FoLIwvWy4jdg,142763
0.753,0.528,-11.393,0.0431,0.00165,0.126,0.0922,0.596,130.029,0EeMLsi9eUQokrejzb7WTH,163910
0.637,0.856,-6.343,0.0661,0.217,0.861,0.209,0.381,145.054,5zbq7tbiCjPy2fTmeraOlW,338895
0.724,0.722,-11.462,0.0505,0.0184,0.841,0.107,0.678,127.986,2T1nzOkomRGzHeqhEdtHi4,438175
0.755,0.961,-6.622,0.142,0.0242,0.698,0.121,0.686,132.046,2ycdOIAytDaaXg9gN2luzA,308371
0.389,0.878,-6.281,0.0407,8.94e-05,0.149,0.109,0.124,159.956,1Pt6BHH73duKZoYzycJMym,302074
0.509,0.952,-4.023,0.0449,0.012,0.705,0.243,0.212,173.953,1eyLFH7hE2nekDclVJTUuE,226207
0.77,0.871,-5.039,0.0432,0.000301,0.848,0.336,0.358,128.021,7gXR2JukLmjLqryJmqQmTK,221500
0.789,0.973,-7.872,0.0531,1.36e-05,0.855,0.103,0.0897,130.014,4Quui2la1NwpqLDXUgi5tm,228421
0.646,0.94,-7.206,0.0582,0.00185,0.891,0.102,0.866,126.997,6H2pxSiSTzSheYZydk7VZw,429362
0.748,0.619,-9.739,0.0758,0.319,0.0154,0.364,0.455,118.992,3gmmSF7pX9XyjgbjvXwmeq,254601
0.787,0.804,-7.282,0.0751,0.00386,0.922,0.112,0.0386,132.005,1VIaMdoWo7iNLoxdAJJoHK,526673
0.747,0.579,-11.545,0.0569,0.033,0.891,0.1,0.466,125.018,2DRUTKWuuWebFUXu6p1krH,387303
0.22,0.759,-6.791,0.0352,5.97e-05,0.923,0.148,0.243,134.999,0vcv7tSmp10u55eKYTAQ1E,275439
0.805,0.621,-11.281,0.0648,0.00033,0.872,0.0946,0.371,125.005,6bcShXaH3ur6aM6mDxv95o,561280
0.829,0.856,-8.571,0.0436,0.118,0.902,0.0505,0.54,123.014,6oemEFeEzyfzykENkTCbKf,252207
0.802,0.747,-11.393,0.0571,0.00189,0.843,0.0648,0.368,127.976,5kkBdbx49vPGrbQg5l014Z,311250
0.762,0.789,-6.386,0.0534,0.104,0.778,0.129,0.771,123.954,0WgPeBuFxnyiFiPt5gdsEL,216395
0.795,0.685,-9.137,0.0454,0.0145,0.859,0.0803,0.108,130.003,2KTzvg9BdiO9ss0kiZzBe1,308623
0.8,0.908,-5.441,0.0826,0.0101,0.834,0.0797,0.702,132.008,4LFZaQ5QZqY0QSNcUpWbPx,383647
0.801,0.854,-5.482,0.0612,0.00022,0.932,0.102,0.705,127.008,79XMhe7Y6KfuECqu1sEqKN,277619
0.746,0.537,-6.869,0.0812,0.0385,0.916,0.0669,0.298,132.017,23VBqzyz3W7le3TBHLOlIf,205714
0.832,0.91,-6.075,0.245,0.00507,0.792,0.686,0.714,134.05,74Cy4UMTn0Yeu0kSMwARt8,193433
0.738,0.882,-4.333,0.221,0.071,4.24e-05,0.0852,0.276,132.064,3qGU5R3DwpjbQzknfy4Ci9,232727
0.695,0.953,-9.665,0.0528,0.623,0.813,0.354,0.911,125.984,4K3CHxw4oPJoaLeaPTxQdW,276409
0.324,0.743,-3.358,0.0805,0.123,0.00165,0.0993,0.0864,74.618,5EcN4hZ85eZ45MTS1oRyHY,238019
0.774,0.792,-4.021,0.0523,0.051,0.0,0.155,0.507,122.062,3eJH2nAjvNXdmPfBkALiPZ,139672
0.101,0.415,-6.648,0.0451,0.321,0.00325,0.0926,0.0516,85.408,0z6EJctuK2ZjoIv8yZbcMY,348971
0.612,0.84,-3.145,0.0509,0.112,0.0,0.116,0.438,129.042,2V65y3PX4DkRhy1djlxd9p,212862
0.365,0.244,-9.812,0.0329,0.78,0.00543,0.0713,0.0515,127.33,0OaGQVO7FpWBkOZ4LnjTzw,248998
0.716,0.618,-7.861,0.039,0.379,0.000153,0.184,0.663,90.013,3qTafJuEpUPPrOUNurh8Z3,189333
0.67,0.381,-11.735,0.0336,0.844,0.00348,0.376,0.554,124.877,1ifMJraYUkVtRHeDBBs1PQ,140964
0.748,0.825,-8.243,0.0387,0.157,0.783,0.0889,0.438,124.992,5Vt31WxV1bndCjy2CwQdRx,222720
0.489,0.483,-9.466,0.0275,0.42,0.0028,0.236,0.333,136.822,4S1VYqwfkLit9mKVY3MXoo,226706
0.628,0.786,-8.15,0.0593,0.153,0.000772,0.0777,0.243,103.01,5fzFsmKy3ey9HHkUxrKYhW,205775
0.42,0.452,-10.311,0.0589,0.546,0.0016,0.104,0.0958,116.882,1Agiao4UFe2wdH1FNIaChZ,274166
0.338,0.567,-8.826,0.137,0.0904,0.0,0.0669,0.297,97.551,4qPmUf6dsy4AyfbxliqGSM,262493
0.703,0.8,-11.645,0.054,0.145,0.000212,0.0683,0.466,139.968,6EBDmMZBQkWrj7jWlGhFU1,203440
0.427,0.685,-3.7,0.0791,0.0122,0.00164,0.115,0.253,154.87,0lrIwNdTiHaOlw8gqwXk6L,177767
0.524,0.221,-11.821,0.0338,0.61,0.00152,0.171,0.263,111.125,1LQYqouXZXneMu6GUkKshf,195920
0.456,0.495,-10.388,0.0371,0.25,0.0124,0.334,0.142,128.023,23vxE4R9BGFSY2qyC2MWmL,195367
0.613,0.336,-14.097,0.129,0.758,0.0,0.068,0.644,131.494,1yRfCCqy1LZjuS4Wa4l6g0,170493
0.395,0.28,-16.539,0.0347,0.872,0.0153,0.265,0.176,92.333,2OXmMU1rITVtthEIh4A015,302013
0.681,0.527,-10.055,0.0292,0.0683,0.478,0.178,0.241,120.791,32NgIj363WOo9bTVKxWuZx,224517
0.523,0.287,-11.551,0.0281,0.782,0.0,0.16,0.135,144.15,19OGSgFYtJZIDgj7auiSvn,246875
0.749,0.463,-8.433,0.0842,0.21,0.0382,0.338,0.189,90.035,60ynsPSSKe6O3sfwRnIBRf,226987
0.38,0.577,-9.037,0.151,0.0872,0.000213,0.26,0.143,149.881,779bHlJgoKJA0HqQIEcbqY,212980
0.547,0.907,-5.5,0.139,0.237,0.0,0.0837,0.586,81.005,0lRbYbXj2mknfl7DXfpZX5,144507
0.712,0.886,-8.233,0.0457,0.0117,0.816,0.173,0.593,136.979,7iTCChWTj4SMfpvGKUoXRf,214539
0.541,0.842,-5.369,0.0509,0.00344,0.409,0.0762,0.223,169.992,6WgSmYJ2eD5d2AkuxppzAq,342703
0.589,0.61,-9.663,0.0921,0.152,0.000261,0.374,0.348,139.941,4gsdYgnktO0jmKEVoL8kfm,296555
0.457,0.655,-7.693,0.0482,0.0561,0.0,0.505,0.527,80.941,7ppPgpUdNPbHhuqYwN2SXu,172813
0.659,0.884,-6.314,0.0883,0.465,0.00241,0.136,0.492,141.989,7uN0R7LtrAnuF6CXjahxyj,237133
0.67,0.896,-4.673,0.058,0.0342,3.21e-05,0.344,0.403,101.216,2USlegnFJLrVLpoVfPimKB,160000
0.616,0.878,-7.989,0.0266,0.0164,3.35e-05,0.086,0.742,138.014,5DpBKd7KgsOyeFjyGpiAnA,226465
0.339,0.881,-4.761,0.0528,0.0251,0.0526,0.492,0.115,114.731,62Vr2k9XRwj8Ru60iNmEO0,256676
0.651,0.894,-6.378,0.0273,0.0486,5.84e-05,0.14,0.77,137.933,7x2zKy4nCq4ueBoqTw84DZ,250720
0.393,0.00766,-34.579,0.0523,0.878,0.777,0.092,0.227,93.166,4rQVtfWm4C9wU4cRZcl5au,22800
0.678,0.361,-15.571,0.0371,0.686,0.591,0.105,0.655,119.008,5SUsYYHjrkX1faxIVcOjL8,246126
0.658,0.677,-6.628,0.0393,0.248,0.0,0.368,0.248,124.91,4kte3OcW800TPvOVgrLLj8,251627
0.605,0.074,-14.64,0.0408,0.994,7.93e-05,0.0705,0.344,120.836,0XoQvSWIJQhKqd7ppqjn3w,88667
0.192,0.00181,-42.327,0.0392,0.771,0.0,0.0591,0.125,99.25,4fAW29qseqOtncXYNySPFl,330933
0.365,0.07,-17.095,0.0838,0.959,0.000977,0.111,0.443,174.053,4zXuYQNDmw3dlauyc8q3Kd,99621
0.626,0.312,-13.197,0.0528,0.887,0.0575,0.178,0.258,85.554,1G4VJckwFqsFojVDdQe24j,280000
0.846,0.734,-8.82,0.114,0.000304,0.0379,0.061,0.881,125.032,3EnubzVwG4ckOx2YaQe1yD,365400
0.512,0.574,-7.016,0.0273,0.0425,2.31e-05,0.105,0.161,119.917,5GHY1DFWKz3Prg2V0Iodqo,280040
0.514,0.512,-13.959,0.0312,0.248,0.0,0.153,0.737,155.069,0PIGLjA2QzRXYzLB1cTkgc,293560
0.552,0.904,-4.891,0.114,0.0027,8.85e-06,0.0786,0.746,171.788,78ul3D77noQsYjSwvwiPU1,96133
0.679,0.788,-9.361,0.0509,6.07e-05,2.1e-06,0.0783,0.319,126.998,3LmlegS3av5opwiIMVDbgI,196764
0.108,0.0643,-24.955,0.0481,0.991,0.463,0.107,0.0308,85.335,0IcMW2874obAa4VtBkz3b5,301173
0.463,0.737,-6.869,0.036,0.39,0.904,0.113,0.202,149.997,0YxYqHAXTUIEb08PmHIIu4,235240
0.576,0.268,-14.313,0.0294,0.547,5.17e-05,0.118,0.175,115.952,5vk7txLRuAjNatZD8OCrf4,298760
0.452,0.36,-14.252,0.035,0.867,0.0804,0.125,0.229,93.993,6SA7BxY6zh5SaxUBp3tCtb,185827
0.426,0.232,-10.415,0.0276,0.00528,0.848,0.0951,0.209,56.489,5rXMqG69nF9h4wU3qD3wiE,150480
0.878,0.64,-5.641,0.0591,0.142,0.0,0.0981,0.658,124.069,6xw8ld1ztoCKifwTN6uGDq,200524
0.303,0.0228,-25.42,0.0442,0.993,0.452,0.104,0.0549,97.064,0YuAfialDCpByqEt8Pj7wQ,257747
0.207,0.606,-6.649,0.0456,0.359,0.000441,0.165,0.122,105.244,4Vz7gRDm7Tzx0PzUAsVURD,220187
0.846,0.482,-10.192,0.152,0.249,0.0582,0.0975,0.4,117.013,66GUwtlP1t61yBOMwhBaAb,192262
0.551,0.726,-9.067,0.0378,0.106,0.86,0.131,0.177,120.004,7IgV27kgRGH0Bg9iseL8NS,234667
0.572,0.907,-6.236,0.0364,0.0205,0.95,0.0957,0.0382,127.998,1WP4Ocvz76jZsGV2WU0BWL,352493
0.511,0.897,-7.614,0.0389,0.0888,0.0254,0.869,0.531,125.003,6xfJ09bMFX8nh6ePXZIujt,322080
0.479,0.309,-14.751,0.0299,0.153,0.22,0.134,0.182,127.155,7Fg4jpwpkdkGCvq1rrXnvx,379213
0.615,0.907,-13.352,0.0448,0.0484,0.147,0.0842,0.693,164.911,3qhArZJLBv2ivxjEifc7wK,327809
0.444,0.19,-13.989,0.0334,0.934,0.0436,0.0942,0.705,82.549,3qJ7uiN8W7ykxSVZ1lvdLs,160048
0.677,0.409,-16.47,0.0357,0.66,0.722,0.127,0.719,112.163,23hOxIfDUGLSZ9AaXGmlsu,224240
0.782,0.6,-4.787,0.169,0.00126,0.0,0.126,0.281,113.349,3l1DD2X1lomNhj6xO3ftcb,149498
0.642,0.551,-9.158,0.0334,0.00397,0.00225,0.835,0.642,127.949,7bWCQHQh8xBbd83RRXR0II,201493
0.571,0.717,-8.333,0.336,0.359,3.12e-06,0.797,0.881,87.54,4WM1hvYr2NC6bQnQXcj3sH,131867
0.959,0.521,-7.496,0.364,0.0852,6.29e-05,0.204,0.408,130.058,132wAeR05o10R9iSjA1XAE,174827
0.542,0.647,-4.973,0.0277,0.071,0.0,0.108,0.281,92.999,1ISMa0THMDKFBq2UMfm02e,173786
0.563,0.664,-5.044,0.154,0.335,0.0,0.0849,0.688,166.928,4ZtFanR9U6ndgddUvNcjcG,178147
0.966,0.582,-6.225,0.0837,0.138,1.92e-05,0.112,0.186,115.05,4a1WLOoydq7u011UG9jjC9,171880
0.789,0.831,-4.446,0.0511,0.0252,0.00383,0.29,0.544,97.017,3n9s67LCX46zCpvqga1LHZ,222680
0.179,0.714,-5.753,0.0598,0.0118,0.0402,0.0869,0.1,179.843,04NzuTh4rKDFfC1BJB2nfv,206484
0.419,0.672,-6.353,0.0917,0.623,0.0,0.412,0.304,105.211,3IuSgREoO5y88HdIcE2Xee,316467
0.537,0.899,-8.566,0.0552,0.0481,0.906,0.0985,0.0624,135.954,2Qa3z8W5w3dukIwZZ20z36,388255
0.466,0.889,-7.021,0.0666,0.206,0.322,0.149,0.386,154.974,26ETISqSBZl159lQO5AtZk,203733
0.513,0.97,-6.79,0.0457,0.000488,0.805,0.106,0.546,171.966,0U5SzrM3RxCJam59G96nM3,329728
0.552,0.856,-3.561,0.316,0.0422,0.0,0.227,0.251,162.833,0eH17iG3LJY88hjCTdC756,92853
0.646,0.909,-12.349,0.0789,0.00278,0.628,0.0871,0.529,155.084,5mvVpX2f6kYDUzpjTHb5Ac,250973
0.737,0.621,-4.539,0.0668,0.0233,0.193,0.107,0.301,161.911,53ClYkBItyVBclAdFVMJt5,166787
0.559,0.956,-5.651,0.0639,0.00654,0.0747,0.0944,0.249,169.857,0EzZCIBAzRAlEVKCm9upI0,363919
0.173,0.288,-12.817,0.0354,0.78,0.00416,0.341,0.0377,123.133,1zZsWNYFjxDgZOKZ9sBvUV,229773
0.392,0.955,-5.088,0.0579,0.00482,0.00506,0.211,0.17,173.947,6ic1jTfNh3kSa7WtyFqJdS,171507
0.49,0.724,-6.126,0.0426,0.118,7.62e-06,0.0631,0.26,155.002,3BIOgDZVS4iAmtDJ1S6RrD,186480
0.564,0.848,-5.439,0.0458,0.0235,0.0609,0.258,0.268,140.01,06L0ZfiMzfrzLRmwHeuzfI,228800
0.657,0.8,-3.91,0.0631,0.348,5.47e-05,0.0729,0.246,155.055,7rHv6aeboZ8axyZa0IfObt,100973
0.534,0.915,-4.169,0.076,0.00676,0.0393,0.846,0.697,175.032,06uht1keHAWyzBtdDIOgoe,230400
0.32,0.94,-5.847,0.0536,0.00544,0.001,0.426,0.275,149.916,21dVGramnWyMgPXh8j4PMv,221560
0.271,0.831,-8.686,0.0831,0.0584,0.633,0.108,0.187,152.345,6hmmO0tHSG1VzJ75iac8EO,221974
0.594,0.962,-9.186,0.0678,0.0657,0.936,0.0418,0.298,133.021,791WQUn8PePLamJVPgGKZC,229600
0.585,0.914,-4.321,0.0602,0.044,0.00451,0.176,0.474,154.999,7JFQPt9qzY7U0NMPCdXE83,177853
